% Filename : LM_Channel_0180_RSTE_uv_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for u'v'
% 
% Total number of data points  : 96
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 1024 
%  Grid (wall-normal)      ny = 192 
%  Grid (spanwise)         nz = 512 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 3.50000e-04 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 6.37309e-02 
%  Re_tau              Re_tau =  182.088 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=u, u_j=v)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_0180_RSTE_uv_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    1.110223024625157e-16    2.021587241307348e-14    0.000000000000000e+00   -2.047124030187642e-14    8.094955526704516e-10    5.304843648020725e-02   -5.304843650632338e-02    2.350504846129654e-20    7.833589610082609e-10
    5.791461380333374e-05    1.054557883895367e-02   -9.920886092644892e-13   -1.489485797970678e-12   -4.796558060322142e-05    5.302552196858832e-02   -5.300953997250097e-02   -3.198353414233815e-05   -5.285510487536846e-11
    2.141030191135096e-04    3.898567424427084e-02   -1.838095438530286e-10   -2.775565250186828e-10   -1.779224315899357e-04    5.295687150413319e-02   -5.289765356136242e-02   -1.187032574466854e-04   -1.692738554848975e-09
    5.088966186284072e-04    9.266416643727822e-02   -5.777867125690476e-09   -8.703064803816937e-09   -4.255866918170790e-04    5.279298786153700e-02   -5.265162187273324e-02   -2.842276502551458e-04   -7.533690102854741e-09
    9.825876412230539e-04    1.789178025409327e-01   -7.836530730448818e-08   -1.175886592830084e-07   -8.299597771111585e-04    5.241930758317340e-02   -5.214438381313087e-02   -5.552149468070434e-04   -1.701422816958315e-08
    1.675417754204322e-03    3.050741230036028e-01   -6.392635441466095e-07   -9.539561782826011e-07   -1.434925737820305e-03    5.162925100257325e-02   -5.115511462054190e-02   -9.623562294019168e-04   -2.634610947644962e-08
    2.627566689856309e-03    4.784493906250172e-01   -3.683652160458499e-06   -5.455512002295447e-06   -2.289392309554992e-03    5.013300750454037e-02   -4.937581985836921e-02   -1.541298221471647e-03   -4.560607494083491e-08
    3.879140889489485e-03    7.063465227694476e-01   -1.642144523742930e-05   -2.406844127205937e-05   -3.442412263083953e-03    4.759750384578445e-02   -4.644602357256421e-02   -2.331321889844759e-03   -9.998652845174399e-08
    5.412247554401284e-03    9.855074485118559e-01   -5.759900230952748e-05   -8.322747845863855e-05   -4.873068624866687e-03    4.387577134455722e-02   -4.219249376781260e-02   -3.330399585973568e-03   -2.179429166560519e-07
    7.226453384460596e-03    1.315853268928577e+00   -1.671755665154340e-04   -2.367290556409324e-04   -6.534540888425854e-03    3.897969164937053e-02   -3.657038500258451e-02   -4.528700081674567e-03   -4.387821216297882e-07
    9.321245632810338e-03    1.697290618769450e+00   -4.170050170457522e-04   -5.734049609983563e-04   -8.313664176361504e-03    3.314733697042081e-02   -2.972836955621751e-02   -5.884312702976714e-03   -7.940372256064199e-07
    1.169603225078431e-02    2.129711692845490e+00   -9.191818514346087e-04   -1.211114822491314e-03   -1.001640461572741e-02    2.683790801214705e-02   -2.200491815281836e-02   -7.312435734910984e-03   -1.275695413651377e-06
    1.435014205523744e-02    2.612994276497792e+00   -1.827506449939044e-03   -2.266424294282662e-03   -1.138032490937977e-02    2.068075487739785e-02   -1.389320204901871e-02   -8.684909895307465e-03   -1.792929914879934e-06
    1.728282491824162e-02    3.147001780138933e+00   -3.327802030526090e-03   -3.798656464476529e-03   -1.212438856403634e-02    1.539040114383924e-02   -5.987637581898637e-03   -9.845945624616969e-03   -2.137872481383293e-06
    2.049325197909280e-02    3.731583277857002e+00   -5.614797860701639e-03   -5.745772390889328e-03   -1.202723265680853e-02    1.166320454844636e-02    1.079302592927936e-03   -1.064330487715467e-02   -1.990889870519610e-06
