% Filename : LM_Channel_0180_RSTE_vv_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for v'v'
% 
% Total number of data points  : 96
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 1024 
%  Grid (wall-normal)      ny = 192 
%  Grid (spanwise)         nz = 512 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 3.50000e-04 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 6.37309e-02 
%  Re_tau              Re_tau =  182.088 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=v, u_j=v)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_0180_RSTE_vv_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** Analytic values of Production are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    1.110223024625157e-16    2.021587241307348e-14    0.000000000000000e+00   -2.060523165305290e-16    4.930899885037596e-11    1.460351829842107e-19   -1.711557747235629e-13    7.428681825914019e-36    4.913763716937104e-11
    5.791461380333374e-05    1.054557883895367e-02    0.000000000000000e+00   -6.064487810297343e-17    1.068504295661114e-07   -2.405397232937983e-04    2.405041423747295e-04    7.126616747922503e-08    3.342957508754572e-12
    2.141030191135096e-04    3.898567424427084e-02    0.000000000000000e+00   -1.324816045271443e-13    1.441027530084477e-06   -8.798038162233945e-04    8.793252151168720e-04    9.624533336961424e-07   -2.704261572248778e-11
    5.088966186284072e-04    9.266416643727822e-02    0.000000000000000e+00   -9.624841699509671e-12    7.940406555755971e-06   -2.049442842376941e-03    2.046819357565854e-03    5.317098570930605e-06   -1.864511034528924e-10
    9.825876412230539e-04    1.789178025409327e-01    0.000000000000000e+00   -2.418520462727621e-10    2.844032822913351e-05   -3.830796100727835e-03    3.821482352539386e-03    1.912694189495345e-05   -6.037063153767721e-10
    1.675417754204322e-03    3.050741230036028e-01    0.000000000000000e+00   -3.169311434386639e-09    7.799075781854448e-05   -6.228815562264569e-03    6.203630055761406e-03    5.280325833041035e-05   -1.176326463083052e-09
    2.627566689856309e-03    4.784493906250172e-01    0.000000000000000e+00   -2.641015226348857e-08    1.770405286173917e-04   -9.150533260066660e-03    9.094573480270681e-03    1.210560055563996e-04   -1.666887250665184e-09
    3.879140889489485e-03    7.063465227694476e-01    0.000000000000000e+00   -1.563226506321386e-07    3.473660442304453e-04   -1.239693695879921e-02    1.229064371530053e-02    2.409170150955859e-04   -5.370144514889406e-10
    5.412247554401284e-03    9.855074485118559e-01    0.000000000000000e+00   -6.709161430495898e-07    5.948479375564445e-04   -1.557248856255084e-02    1.539888331157295e-02    4.205648403807601e-04    6.930054751949112e-09
    7.226453384460596e-03    1.315853268928577e+00    0.000000000000000e+00   -2.214028882917043e-06    9.121262894029060e-04   -1.837624466604986e-02    1.812779192289871e-02    6.614305835401879e-04    2.893382865048165e-08
    9.321245632810338e-03    1.697290618769450e+00    0.000000000000000e+00   -5.843261502982070e-06    1.277202066652167e-03   -2.058176930964984e-02    2.026752040111579e-02    9.570346443388378e-04    7.525227629619560e-08
    1.169603225078431e-02    2.129711692845490e+00    0.000000000000000e+00   -1.259516393367041e-05    1.657659910835796e-03   -2.205847505729252e-02    2.170881502264127e-02    1.295253067185035e-03    1.516450658413382e-07
    1.435014205523744e-02    2.612994276497792e+00    0.000000000000000e+00   -2.218343599449662e-05    2.017447719909602e-03   -2.277330045498267e-02    2.244050472802602e-02    1.662217096114071e-03    2.514608443879816e-07
