0.00465652	-0.00663173	-5.42621E-13	0.00465652	-1.77792E-11	0.00465652
0.00461149	-0.00214012	-9.33118E-13	0.0046115	1.40796E-11	0.00461149
0.00433293	-0.00196398	-1.07328E-12	0.00433294	7.74884E-12	0.00433293
0.00411243	-0.00186943	-1.12892E-12	0.00411244	7.74512E-13	0.00411244
0.00392121	-0.0017888	-1.15968E-12	0.00392123	-4.61385E-12	0.00392122
0.00374599	-0.00171354	-1.18565E-12	0.003746	-7.65162E-12	0.00374599
0.00358059	-0.00164066	-1.20836E-12	0.0035806	-8.3173E-12	0.00358059
0.00342191	-0.00156899	-1.22465E-12	0.00342192	-6.9567E-12	0.00342191
0.00326826	-0.00149782	-1.23108E-12	0.00326826	-4.01826E-12	0.00326826
0.00311869	-0.00142755	-1.22571E-12	0.00311869	3.03349E-14	0.00311869
0.00297271	-0.00135727	-1.20851E-12	0.00297271	4.74583E-12	0.00297271
0.00283009	-0.00128615	-1.18099E-12	0.00283008	9.73061E-12	0.00283008
0.00269075	-0.00121621	-1.14586E-12	0.00269075	1.465E-11	0.00269075
0.00255485	-0.00114629	-1.10656E-12	0.00255484	1.92288E-11	0.00255485
0.0024226	-0.00107622	-1.06679E-12	0.00242259	2.32554E-11	0.0024226
0.00229439	-0.00100617	-1.03031E-12	0.00229439	2.65902E-11	0.00229439
0.0021707	-0.00093633	-1.00048E-12	0.00217067	2.91541E-11	0.00217068
0.00205205	-0.000867052	-9.80278E-13	0.00205204	3.0921E-11	0.00205205
0.00193918	-0.000796451	-9.71916E-13	0.00193915	3.19256E-11	0.00193916
0.00183276	-0.000726656	-9.76785E-13	0.00183274	3.2256E-11	0.00183275
0.00173359	-0.000657686	-9.95303E-13	0.00173358	3.20515E-11	0.00173359
0.00164245	-0.000587953	-1.02672E-12	0.00164244	3.14981E-11	0.00164245
0.00156008	-0.000518852	-2.3271E-08	0.00156006	3.08228E-11	0.00156007
0.00148709	-0.000449635	-1.11825E-12	0.00148708	3.02838E-11	0.00148709
0.00142403	-0.00038007	-1.16895E-12	0.00142403	3.01529E-11	0.00142403
0.00137129	-0.000311265	-2.42085E-08	0.00137127	3.069E-11	0.00137127
0.00132901	-0.000242411	-1.2412E-12	0.00132901	3.2107E-11	0.00132901
0.00129735	-0.000172878	-1.24109E-12	0.00129735	3.45378E-11	0.00129735
0.00127629	-0.000103679	-1.20019E-12	0.0012763	3.79852E-11	0.00127629
0.00126581	-3.47022E-05	-1.10597E-12	0.00126581	4.23193E-11	0.00126581
0.00126586	0.000034705	-9.47307E-13	0.00126587	4.72613E-11	0.00126586
0.00127646	0.000103711	-7.15482E-13	0.00127647	5.24147E-11	0.00127646
0.00129761	0.000172965	-4.04584E-13	0.00129765	5.73031E-11	0.00129763
0.0013294	0.000242582	-1.1386E-14	0.00132944	6.14344E-11	0.00132942
0.00137177	0.000311538	4.65188E-13	0.00137183	6.43618E-11	0.00137181
0.0014247	0.000381149	1.02464E-12	0.00142475	6.57078E-11	0.00142472
0.0014879	0.000450857	1.6644E-12	0.00148797	6.52098E-11	0.00148794
0.00156107	0.000519563	2.38537E-12	0.00156112	6.27127E-11	0.00156109
0.00164362	0.00058884	3.18083E-12	0.00164368	5.8112E-11	0.00164365
0.00173495	0.000658748	4.10626E-12	0.00173501	5.16348E-11	0.00173498
0.00183431	0.000729178	4.96202E-12	0.00183437	4.32658E-11	0.00183434
0.00194092	0.000798508	5.98034E-12	0.00194096	3.33121E-11	0.00194094
0.00205399	0.000868028	6.89764E-12	0.00205402	2.21443E-11	0.00205401
0.0021728	0.000938696	7.87815E-12	0.00217283	9.97686E-12	0.00217281
0.00229666	0.00100806	8.8326E-12	0.00229668	-2.63873E-12	0.00229667
0.00242502	0.00107823	9.73182E-12	0.00242502	-1.52225E-11	0.00242502
0.00255737	0.00114839	1.0538E-11	0.00255736	-2.73652E-11	0.00255737
0.00269335	0.00121836	1.12154E-11	0.00269334	-3.84853E-11	0.00269335
0.00283273	0.00128887	1.17267E-11	0.00283271	-4.80898E-11	0.00283272
0.00297538	0.00135839	1.20336E-11	0.00297535	-5.57651E-11	0.00297537
0.00312134	0.00142883	1.20991E-11	0.00312129	-6.11362E-11	0.00312131
0.00327083	0.00149972	1.18875E-11	0.00327078	-6.39477E-11	0.00327081
0.00342437	0.00157039	1.13668E-11	0.00342432	-6.41435E-11	0.00342435
0.0035829	0.00164193	1.05093E-11	0.00358286	-6.18937E-11	0.00358288
0.00374811	0.00171459	-1.22757E-09	0.00374807	-5.76625E-11	0.00374809
0.0039231	0.00178961	-1.05296E-09	0.00392307	-5.22414E-11	0.00392309
0.00411406	0.0018701	5.80901E-12	0.00411404	-4.65565E-11	0.00411405
0.00433427	0.0019645	3.66531E-12	0.00433426	-4.07873E-11	0.00433426
0.00461252	0.00214053	1.54723E-12	0.00461252	-3.52604E-11	0.00461252
0.00465725	0.00663265	5.61513E-15	0.00465725	1.97755E-11	0.00465725
