% Filename : LM_Channel_5200_RSTE_k_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_5200_RSTE_k_prof.dat
% 
% Total number of data points  : 768
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 10240 
%  Grid (wall-normal)      ny = 1536 
%  Grid (spanwise)         nz = 7680 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 8.00000e-06 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.14872e-02 
%  Re_tau              Re_tau = 5185.897 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (Half of sum of i=j=1, i=j=2 and i=j=3)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% ** Analytic values of Pressure_Strain are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    1.927235058643023e-10    6.764532060281004e-04    0.000000000000000e+00    1.578773751942324e-11    6.764447356417862e-04    9.566433088268683e-04
    1.371071353273301e-05    7.110235019829264e-02    1.531926078321455e-09    6.397339238186704e-09    6.670547050711781e-04    0.000000000000000e+00    6.646196116029087e-06    6.701561312849456e-04    9.456135211260534e-04
    4.169953934984871e-05    2.162495221624994e-01    4.391599218344405e-08    1.821880011248571e-07    6.507398874791633e-04    0.000000000000000e+00    1.886504046685141e-05    6.590822739794414e-04    9.267012534000211e-04
    8.453381948780869e-05    4.383836933411095e-01    3.753980969286390e-07    1.551709348094399e-06    6.313484202236299e-04    0.000000000000000e+00    3.440211309709632e-05    6.458018452265554e-04    9.048610639746248e-04
    1.427808370142447e-04    7.404467353763260e-01    1.861501792076418e-06    7.623230546764897e-06    6.106647266374851e-04    0.000000000000000e+00    5.033979870503677e-05    6.325308726770245e-04    8.833177050373503e-04
    2.170078137750941e-04    1.125380202420942e+00    6.701022596860375e-06    2.682069532979843e-05    5.837856929464358e-04    0.000000000000000e+00    6.384236265344006e-05    6.194217773933878e-04    8.585764937864480e-04
    3.077819081407362e-04    1.596125319450033e+00    1.934743972468658e-05    7.374737141037871e-05    5.356915600784585e-04    0.000000000000000e+00    7.287501372148651e-05    6.031947075781404e-04    8.202655841450861e-04
    4.156702127537937e-04    2.155622970581291e+00    4.705574762675094e-05    1.384899589172580e-04    4.443041222903892e-04    0.000000000000000e+00    7.661483166599933e-05    5.775284913862903e-04    7.559870914840349e-04
    5.275290387434239e-04    2.735711337193032e+00    9.218398073914416e-05    2.481038950221937e-04    3.156803595574385e-04    0.000000000000000e+00    7.571382772840800e-05    5.418555095515506e-04    6.955817509335583e-04
    6.433579417870483e-04    3.336388115074059e+00    1.360904605992140e-04    3.757531033988438e-04    1.828644336940841e-04    0.000000000000000e+00    7.196388369651405e-05    4.987932481670479e-04    6.804002313434077e-04
    7.631564617923692e-04    3.957650918233040e+00    2.071419293680521e-04    5.018595502952016e-04    1.047387432557823e-04    0.000000000000000e+00    6.652575504776009e-05    4.541185936831645e-04    7.303487298762623e-04
    8.869241228990354e-04    4.599497278907139e+00    2.888351423196781e-04    6.078594787050620e-04    1.770762878363489e-04    0.000000000000000e+00    6.012673468366701e-05    4.137604813655066e-04    8.229935805888591e-04
    1.014660433480419e-03    5.261924647571224e+00    3.750495810407892e-04    6.810425835850701e-04    2.577246847178019e-04    0.000000000000000e+00    5.325751902354497e-05    3.815725317612821e-04    9.159591564427406e-04
    1.146364886145945e-03    5.944930392949966e+00    4.591047363880793e-04    7.168408729407723e-04    2.666666460358373e-04    0.000000000000000e+00    4.631319543617588e-05    3.586346013309656e-04    9.735185169002765e-04
