% Filename : LM_Channel_5200_RSTE_uv_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_5200_RSTE_uv_prof.dat
% 
% Total number of data points  : 768
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 10240 
%  Grid (wall-normal)      ny = 1536 
%  Grid (spanwise)         nz = 7680 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 8.00000e-06 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.14872e-02 
%  Re_tau              Re_tau = 5185.897 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=u, u_j=v)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.014892915438737e-11    2.001587788662716e-09    6.767693597322554e-04    6.767693749449867e-04    3.666079110176277e-21    9.570964178910302e-04
    1.371071353273301e-05    7.110235019829264e-02    1.675608927956014e-11    6.699003528641259e-11    1.836189460460412e-06    6.759718786179862e-04    6.755676381466737e-04    1.227388057395449e-06    9.556853522297951e-04
    4.169953934984871e-05    2.162495221624994e-01    1.361043606769153e-09    6.936837352718388e-09    5.785564281043081e-06    6.718853001563887e-04    6.706296807545362e-04    3.886036310292567e-06    9.493274458043436e-04
    8.453381948780869e-05    4.383836933411095e-01    2.123856993631517e-08    1.070207977006129e-07    1.225522896533526e-05    6.606062405492227e-04    6.579680665651603e-04    8.286895704468945e-06    9.324920679845003e-04
    1.427808370142447e-04    7.404467353763260e-01    1.553773242274985e-07    7.712341149277769e-07    2.151736916258445e-05    6.387805701771802e-04    6.340114266224845e-04    1.469797580380045e-05    9.003836696299764e-04
    2.170078137750941e-04    1.125380202420942e+00    7.247945037060555e-07    3.510913190553168e-06    3.312488654586694e-05    6.058568900075427e-04    5.976707375201974e-04    2.302276216989708e-05    8.520053046681463e-04
    3.077819081407362e-04    1.596125319450033e+00    2.492478589419172e-06    1.158965640904231e-05    4.515230763753101e-05    5.652675198356061e-04    5.514391068029514e-04    3.236078005595978e-05    7.917316092267360e-04
    4.156702127537937e-04    2.155622970581291e+00    6.846764722357296e-06    2.977752298380449e-05    4.780860854027290e-05    5.231975502601724e-04    5.004880280016298e-04    3.592002980268489e-05    7.271405871116004e-04
    5.275290387434239e-04    2.735711337193032e+00    1.458374435348108e-05    5.810707795739087e-05    5.050111654390781e-05    4.890061721364550e-04    4.550918483590023e-04    4.080498289564427e-05    6.738250175971286e-04
    6.433579417870483e-04    3.336388115074059e+00    2.633258852184233e-05    9.456853530508061e-05    4.715678659427010e-05    4.625996393880051e-04    4.154435673311032e-04    4.224562884550961e-05    6.326427528749256e-04
    7.631564617923692e-04    3.957650918233040e+00    4.229477981009671e-05    1.140533048668525e-04    3.898094929698419e-05    4.427044253882362e-04    3.799757294735349e-04    4.053469759514399e-05    5.986053325144482e-04
    8.869241228990354e-04    4.599497278907139e+00    6.222057160712942e-05    1.523932670551912e-04    2.796826658660157e-05    4.282947237325342e-04    3.467981230358798e-04    3.657238452351182e-05    5.769923562221640e-04
    1.014660433480419e-03    5.261924647571224e+00    8.546384185320804e-05    1.901392999236052e-04    1.758308571038108e-05    4.187122597864223e-04    3.145103916791105e-04    3.165899785694087e-05    5.648054724042191e-04
