% Filename : LM_Channel_5200_RSTE_vv_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_5200_RSTE_vv_prof.dat
% 
% Total number of data points  : 768
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 10240 
%  Grid (wall-normal)      ny = 1536 
%  Grid (spanwise)         nz = 7680 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 8.00000e-06 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.14872e-02 
%  Re_tau              Re_tau = 5185.897 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=v, u_j=v)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% ** Analytic values of Production are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    1.461689306732174e-12    6.872933837660034e-11    4.522747990010359e-20    3.157547503884648e-11    2.225643439217191e-36    7.564964714553175e-11
    1.371071353273301e-05    7.110235019829264e-02    0.000000000000000e+00    6.920574104649438e-13    3.912150495406406e-08    1.330758820655100e-05    1.329239223205817e-05    2.619450520737098e-08    1.880908854172017e-05
    4.169953934984871e-05    2.162495221624994e-01    0.000000000000000e+00    1.054729174941751e-11    3.316697897972820e-07    3.785645416687580e-05    3.773008093370281e-05    2.241660705514441e-07    5.344932538984281e-05
    8.453381948780869e-05    4.383836933411095e-01    0.000000000000000e+00    3.115903285787255e-10    1.192906047491934e-06    6.924244344991509e-05    6.880422619419265e-05    8.188612631548273e-07    9.762495109243253e-05
    1.427808370142447e-04    7.404467353763260e-01    0.000000000000000e+00    3.269276907275572e-09    2.839709959679366e-06    1.016580554893496e-04    1.006795974100735e-04    1.995388476169773e-06    1.431180880218999e-04
    2.170078137750941e-04    1.125380202420942e+00    0.000000000000000e+00    1.888666709177718e-08    5.213604258829855e-06    1.292893322381189e-04    1.276847253068801e-04    3.788415422904420e-06    1.818258909637528e-04
    3.077819081407362e-04    1.596125319450033e+00    0.000000000000000e+00    7.162095611227917e-08    7.939251836860137e-06    1.477346356311288e-04    1.457500274429730e-04    6.046673322316507e-06    2.077695650769069e-04
    4.156702127537937e-04    2.155622970581291e+00    0.000000000000000e+00    1.965259604409797e-07    1.045610717388243e-05    1.549247007721485e-04    1.532296633319987e-04    8.498999821204841e-06    2.183176457179380e-04
    5.275290387434239e-04    2.735711337193032e+00    0.000000000000000e+00    3.895816369180044e-07    1.211109055709252e-05    1.520279277845562e-04    1.514276554568160e-04    1.066490416804213e-05    2.151822393527445e-04
    6.433579417870483e-04    3.336388115074059e+00    0.000000000000000e+00    6.367556896446212e-07    1.293916191097132e-05    1.428053967457718e-04    1.439277673930281e-04    1.256592843920031e-05    2.035542028373883e-04
    7.631564617923692e-04    3.957650918233040e+00    0.000000000000000e+00    9.530746476008454e-07    1.309332548064409e-05    1.298811906608352e-04    1.330515100955202e-04    1.431508294408027e-05    1.869467655491702e-04
    8.869241228990354e-04    4.599497278907139e+00    0.000000000000000e+00    1.430379659005883e-06    1.275850747366075e-05    1.150342593647260e-04    1.202534693673340e-04    1.605147163183549e-05    1.676790176585710e-04
    1.014660433480419e-03    5.261924647571224e+00    0.000000000000000e+00    2.220517274451648e-06    1.209518955273938e-05    9.949273057445437e-05    1.065150380470899e-04    1.788945028261906e-05    1.473618454893638e-04
