% Filename : LM_Channel_5200_RSTE_ww_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_5200_RSTE_ww_prof.dat
% 
% Total number of data points  : 768
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 10240 
%  Grid (wall-normal)      ny = 1536 
%  Grid (spanwise)         nz = 7680 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 8.00000e-06 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.14872e-02 
%  Re_tau              Re_tau = 5185.897 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=w, u_j=w)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% ** Production should be zero due to (statistical) symmetries in the flow. 
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% *** Analytic values of Pressure_Transport are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    4.280982549173028e-11    5.417936740342618e-04    3.312498277486207e-20    0.000000000000000e+00    5.417012805000231e-04    7.661466325181561e-04
    1.371071353273301e-05    7.110235019829264e-02    1.114509380164496e-13    3.558974255086558e-10    5.096393574248830e-04    9.799800366112494e-06    0.000000000000000e+00    5.203240333445140e-04    7.283992108725084e-04
    4.169953934984871e-05    2.162495221624994e-01    3.177867313657829e-12    1.166603170394248e-08    4.493524830136587e-04    2.830006335843515e-05    0.000000000000000e+00    4.799564808510165e-04    6.580856868399588e-04
    8.453381948780869e-05    4.383836933411095e-01    2.707893611087263e-11    8.528444340913148e-08    3.696349135978547e-04    5.308446037811082e-05    0.000000000000000e+00    4.259063789972593e-04    5.664310904497764e-04
    1.427808370142447e-04    7.404467353763260e-01    1.347313669608965e-10    4.339122893724432e-07    2.815955425381366e-04    9.014355390979831e-05    0.000000000000000e+00    3.647679184416888e-04    4.695505643623610e-04
    2.170078137750941e-04    1.125380202420942e+00    4.918190372549473e-10    1.765587799792455e-06    1.963957062222767e-04    1.203740902615311e-04    0.000000000000000e+00    3.030239424310482e-04    3.806413298839393e-04
    3.077819081407362e-04    1.596125319450033e+00    1.458074703516060e-09    4.824732739697046e-06    1.239983338679136e-04    1.474810298850598e-04    0.000000000000000e+00    2.465753043829108e-04    3.129678893395249e-04
    4.156702127537937e-04    2.155622970581291e+00    3.684331330055066e-09    1.041905479949443e-05    6.785531820262979e-05    1.703772933577055e-04    0.000000000000000e+00    2.002586520349642e-04    2.717440905183180e-04
    5.275290387434239e-04    2.735711337193032e+00    7.523839439802935e-09    1.744150969800393e-05    5.742061793897262e-05    1.875568373439379e-04    0.000000000000000e+00    1.698370778222738e-04    2.600452535989008e-04
    6.433579417870483e-04    3.336388115074059e+00    1.322160805758715e-08    2.460078751683125e-05    5.811016782142758e-05    2.011588829905292e-04    0.000000000000000e+00    1.517574502546204e-04    2.597637589027282e-04
    7.631564617923692e-04    3.957650918233040e+00    2.068734589670945e-08    3.084210923254188e-05    4.219014056002300e-05    2.124182972631421e-04    0.000000000000000e+00    1.429391810568634e-04    2.613128136615811e-04
    8.869241228990354e-04    4.599497278907139e+00    2.946248044572182e-08    3.547044680487401e-05    3.892862569203946e-05    2.218986591708254e-04    0.000000000000000e+00    1.407117294200008e-04    2.679783519260907e-04
    1.014660433480419e-03    5.261924647571224e+00    3.130423891597368e-08    3.792245029744545e-05    3.631913262690770e-05    2.297298986783467e-04    0.000000000000000e+00    1.427002496806434e-04    2.754929767107864e-04
    1.146364886145945e-03    5.944930392949966e+00    3.935937548371574e-08    3.796908419517832e-05    3.443901738759912e-05    2.358269243262660e-04    0.000000000000000e+00    1.468791215585587e-04    2.825163949391338e-04
