% Filename : LM_Channel_2000_vp_prof.dat 
% 
% Description : Covariance of velocity components and pressure
% 
% Total number of data points  : 384
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 4096 
%  Grid (wall-normal)      ny = 768 
%  Grid (spanwise)         nz = 3072 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 2.30000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.58794e-02 
%  Re_tau              Re_tau = 1994.756 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 7/21/2015.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      u'p'    : Covariance of u and p 
%      v'p'    : Covariance of v and p 
%      w'p'    : Covariance of w and p 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_2000_vp_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                    u'p'                     v'p'                     w'p'           
%----------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    7.327507487703678e-19    0.000000000000000e+00   -1.113604260731481e-20
    1.217311652923492e-06    2.428240184538776e-03    3.313447637877994e-04   -7.552911040128422e-08    1.470046288983724e-07
    6.086537518545931e-06    1.214115953933537e-02    1.656433981367810e-03   -1.883184221007212e-06    7.348223082267587e-07
    1.704221791976046e-05    3.399507290269083e-02    4.635993467706913e-03   -1.467568921186553e-05    2.056318910589611e-06
    3.651878945154508e-05    7.284608820098583e-02    9.925059633533250e-03   -6.667296817517297e-05    4.402167866366156e-06
    6.695054349292739e-05    1.335500236901577e-01    1.816241247757995e-02   -2.203951716715709e-04    8.058343079643591e-06
    1.107715847206148e-04    2.209623252004996e-01    2.994594792140327e-02   -5.890785722085282e-04    1.329919897268583e-05
    1.704157896263991e-04    3.399379833889890e-01    4.578387342108427e-02   -1.349778430727186e-03    2.037329855414627e-05
    2.470994533848581e-04    4.929032108135004e-01    6.570114281729092e-02   -2.722630546825438e-03    2.934347908505560e-05
    3.408212691252688e-04    6.798554005853233e-01    8.919015880218140e-02   -4.925690901306600e-03    4.008810113852612e-05
    4.515796396062921e-04    9.007913665971081e-01    1.155010073561304e-01   -8.153480941895814e-03    5.246282015694593e-05
    5.793726772437280e-04    1.155707343578231e+00    1.436350524231533e-01   -1.255187053099614e-02    6.633597579428092e-05
    7.241982041420458e-04    1.444598987157692e+00    1.723790621279735e-01   -1.820080170708870e-02    8.164091506090899e-05
    8.860537521320211e-04    1.767461373939184e+00    2.003808035132948e-01   -2.510687944396924e-02    9.843326449833565e-05
    1.064936562812813e-03    2.124289001585036e+00    2.262601196451782e-01   -3.320593218655781e-02    1.169334256667270e-04
    1.260843587598481e-03    2.515075788908999e+00    2.487441010851625e-01   -4.237377675056190e-02    1.375312431131627e-04
    1.473771487770281e-03    2.939815075980559e+00    2.668106350825593e-01   -5.244203274048585e-02    1.607332640513006e-04
