% Filename : LM_Channel_2000_RSTE_uv_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_2000_RSTE_uv_prof.dat
% 
% Total number of data points  : 384
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 4096 
%  Grid (wall-normal)      ny = 768 
%  Grid (spanwise)         nz = 3072 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 2.30000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.58794e-02 
%  Re_tau              Re_tau = 1994.756 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 7/21/2015.
% 
% 
% 
% Remark: (u_i=u, u_j=v)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.153060025412693e-16    2.395687450183244e-12    5.756190553729834e-04    5.756190553693384e-04    2.876939824738687e-22    8.140482748662853e-04
    1.217311652923492e-06    2.428240184538776e-03    3.851676339121847e-17    1.414410658198125e-16    9.027222839004285e-08    5.756026383593633e-04    5.755914491335106e-04    6.018810241166795e-08    8.140171529971330e-04
    6.086537518545931e-06    1.214115953933537e-02    2.398799935459241e-14    9.498023394337316e-14    4.526325613352576e-07    5.755304315502233e-04    5.754744129678106e-04    3.019259698970030e-07    8.138835135672423e-04
    1.704221791976046e-05    3.399507290269083e-02    1.462776847477486e-12    5.803580068906178e-12    1.275327990352504e-06    5.753275105642119e-04    5.751702211269628e-04    8.515441579027278e-07    8.135262007287709e-04
    3.651878945154508e-05    7.284608820098583e-02    3.041124009876586e-11    1.205668528262253e-10    2.762622116619236e-06    5.748221792434642e-04    5.744836025047633e-04    1.847727933473961e-06    8.126887432938560e-04
    6.695054349292739e-05    1.335500236901577e-01    3.360982917269834e-10    1.331134535023958e-09    5.147395625901783e-06    5.736513927310500e-04    5.730268930858890e-04    3.451192008943051e-06    8.108477952068670e-04
    1.107715847206148e-04    2.209623252004996e-01    2.440580760933386e-09    9.652945044453109e-09    8.703002634854970e-06    5.711692408058139e-04    5.701287184031707e-04    5.854027730732989e-06    8.070880182392761e-04
    1.704157896263991e-04    3.399379833889890e-01    1.310004872204690e-08    5.172463566191902e-08    1.374640311328530e-05    5.664312053215175e-04    5.648185959681713e-04    9.283963247142405e-06    8.000871922063369e-04
    2.470994533848581e-04    4.929032108135004e-01    5.482369472234791e-08    2.160201828344627e-07    2.050736589101125e-05    5.584421137427177e-04    5.560858336761197e-04    1.391975031034979e-05    7.884817118941611e-04
    3.408212691252688e-04    6.798554005853233e-01    1.856472973386643e-07    7.296593667727094e-07    2.904189876532296e-05    5.465209148981296e-04    5.432421705651391e-04    1.983939097777508e-05    7.713849664644671e-04
    4.515796396062921e-04    9.007913665971081e-01    5.291012670286978e-07    2.072665792426098e-06    3.922158108989340e-05    5.304696666841531e-04    5.260797803876415e-04    2.702668129027022e-05    7.486196313356339e-04
    5.793726772437280e-04    1.155707343578231e+00    1.310502142698004e-06    5.108590438654745e-06    5.059741396630594e-05    5.106835756433848e-04    5.049971992458659e-04    3.529698674055679e-05    7.208700828604680e-04
    7.241982041420458e-04    1.444598987157692e+00    2.891239134699334e-06    9.467524985371638e-06    6.226808121251685e-05    4.880711848646943e-04    4.809624033076078e-04    4.422083356362383e-05    6.895426776079125e-04
