% Filename : LM_Channel_2000_vel_fluc_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_2000_vel_fluc_prof.dat
% 
% Total number of data points  : 384
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 4096 
%  Grid (wall-normal)      ny = 768 
%  Grid (spanwise)         nz = 3072 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 2.30000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.58794e-02 
%  Re_tau              Re_tau = 1994.756 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 7/21/2015.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      u'u'    : Variance of u 
%      v'v'    : Variance of v 
%      w'w'    : Variance of w 
%      u'v'    : Covariance of u and v 
%      u'w'    : Covariance of u and w 
%      v'w'    : Covariance of v and w 
%       k      : Turbulent kinetic energy, k = 0.5*(u'u' + v'v' + w'w')
% 
% *   Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% **  u'w' and v'w' should be zero due to (statistical) symmetries in the flow. 
%     These are reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                    u'u'                     v'v'                     w'w'                     u'v'                     u'w'                     v'w'                       k            
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    1.397251019299669e-36    0.000000000000000e+00    1.096453733209932e-36    0.000000000000000e+00    2.546599601754151e-37    0.000000000000000e+00    8.880485910134592e-37
    1.217311652923492e-06    2.428240184538776e-03    5.752001485180570e-09    1.808693349083826e-17    1.739603656540065e-09    8.503584019394691e-14    1.810134256499543e-10    4.915372658234813e-15    3.004652307978706e-09
    6.086537518545931e-06    1.214115953933537e-02    1.437403086528211e-07    1.126594975216144e-14    4.335438839501899e-08    1.064476428794476e-11    4.526494962092916e-09    6.147993948275063e-13    7.506810128928691e-08
    1.704221791976046e-05    3.399507290269083e-02    1.125890493599760e-06    6.872018305676339e-13    3.375242329669579e-07    2.344268552633323e-10    3.550872095806690e-08    1.351520160084856e-11    5.876972033749007e-07
    3.651878945154508e-05    7.284608820098583e-02    5.161708342451843e-06    1.429478340559689e-11    1.530751920031494e-06    2.319733761077887e-09    1.632280571490457e-07    1.333281634513395e-10    2.691952565212721e-06
    6.695054349292739e-05    1.335500236901577e-01    1.730785432880772e-05    1.581192604912120e-10    5.046917894418407e-06    1.441785095325771e-08    5.496102577031779e-07    8.249431902659279e-10    9.014338601988924e-06
    1.107715847206148e-04    2.209623252004996e-01    4.722770094083904e-05    1.149637502755584e-09    1.344145920154735e-05    6.608671462070328e-08    1.508705356194111e-06    3.758723142644488e-09    2.455162195734661e-05
    1.704157896263991e-04    3.399379833889890e-01    1.113263685992655e-04    6.181682128623783e-09    3.065832896721353e-05    2.443544973915658e-07    3.585297182976791e-06    1.379911605834324e-08    5.773537372957457e-05
    2.470994533848581e-04    4.929032108135004e-01    2.329424125703192e-04    2.593117598553701e-08    6.150319341184109e-05    7.585257046269089e-07    7.580400691184925e-06    4.252217613134662e-08    1.204624537421941e-04
    3.408212691252688e-04    6.798554005853233e-01    4.407977419552092e-04    8.807516771442567e-08    1.105852598467308e-04    2.029764755798524e-06    1.452850962881303e-05    1.130825698702585e-07    2.272288256171603e-04
    4.515796396062921e-04    9.007913665971081e-01    7.692816025131673e-04    2.519782821611212e-07    1.818299370733382e-04    4.814210978132580e-06    2.574502508661524e-05    2.671821246312953e-07    3.952392862160768e-04
    5.793726772437280e-04    1.155707343578231e+00    1.257737156953287e-03    6.271289820478383e-07    2.779364686780044e-04    1.034558028107872e-05    4.285890301411948e-05    5.738095761418129e-07    6.440403383897813e-04
