% Filename : LM_Channel_2000_RSTE_ww_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_2000_RSTE_ww_prof.dat
% 
% Total number of data points  : 384
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 4096 
%  Grid (wall-normal)      ny = 768 
%  Grid (spanwise)         nz = 3072 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 2.30000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.58794e-02 
%  Re_tau              Re_tau = 1994.756 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 7/21/2015.
% 
% 
% 
% Remark: (u_i=w, u_j=w)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% ** Production should be zero due to (statistical) symmetries in the flow. 
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% *** Analytic values of Pressure_Transport are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    1.885028988536097e-15    6.516205387777506e-04    2.839872202310435e-21    0.000000000000000e+00    6.516206439545360e-04    9.215306778315793e-04
    1.217311652923492e-06    2.428240184538776e-03    6.756408522089505e-18    1.631974798707295e-14    6.501577829215965e-04    4.908967378166465e-07    0.000000000000000e+00    6.506453506610390e-04    9.198069123516954e-04
    6.086537518545931e-06    1.214115953933537e-02    8.454081608886706e-16    2.265028572073816e-12    6.443395752436874e-04    2.444804818622753e-06    0.000000000000000e+00    6.467652397450581e-04    9.129538546050940e-04
    1.704221791976046e-05    3.399507290269083e-02    1.860140013167424e-14    5.020002964897251e-11    6.314357990393772e-04    6.784959779956698e-06    0.000000000000000e+00    6.381544075833171e-04    8.977740539276736e-04
    3.651878945154508e-05    7.284608820098583e-02    1.837924481181675e-13    5.017724868093993e-10    6.091017252467914e-04    1.431216968841034e-05    0.000000000000000e+00    6.232351863274326e-04    8.715686131204180e-04
    6.695054349292739e-05    1.335500236901577e-01    1.139840197029004e-12    3.161769063701442e-09    5.756518877309517e-04    2.560442025826892e-05    0.000000000000000e+00    6.008531587341079e-04    8.324993697028979e-04
    1.107715847206148e-04    2.209623252004996e-01    5.209275547915621e-12    1.885075720477752e-08    5.303550617373464e-04    4.090654320288781e-05    0.000000000000000e+00    5.704491365046277e-04    7.799756755703736e-04
    1.704157896263991e-04    3.399379833889890e-01    1.919145177471384e-11    7.173650590369919e-08    4.736911769483510e-04    6.003647174537394e-05    0.000000000000000e+00    5.321911706688242e-04    7.149931162901691e-04
    2.470994533848581e-04    4.929032108135004e-01    5.934976591065870e-11    2.261660099692783e-07    4.084255468153716e-04    8.201529523285117e-05    0.000000000000000e+00    4.876842451706464e-04    6.413843700015598e-04
    3.408212691252688e-04    6.798554005853233e-01    1.583328111761685e-10    6.006088895915740e-07    3.388235464581513e-04    1.053498404091559e-04    0.000000000000000e+00    4.394871975433491e-04    5.648445290912215e-04
    4.515796396062921e-04    9.007913665971081e-01    3.749619508167278e-10    1.373222538703471e-06    2.690007319733086e-04    1.286567155884934e-04    0.000000000000000e+00    3.900559696182920e-04    4.909780946675132e-04
    5.793726772437280e-04    1.155707343578231e+00    8.060896324107285e-10    2.759644448795813e-06    2.027502456384488e-04    1.508199691574260e-04    0.000000000000000e+00    3.416759718461781e-04    4.249757764605673e-04
    7.241982041420458e-04    1.444598987157692e+00    1.598356157493413e-09    4.966291475166120e-06    1.435273787347990e-04    1.710942705482706e-04    0.000000000000000e+00    2.964502157470664e-04    3.711882976751564e-04
    8.860537521320211e-04    1.767461373939184e+00    2.954729846716087e-09    8.133421355812195e-06    8.902283431149579e-05    1.891354319708027e-04    0.000000000000000e+00    2.562587234706364e-04    3.308050219723332e-04
