% Filename : LM_Channel_2000_RSTE_uu_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_2000_RSTE_uu_prof.dat
% 
% Total number of data points  : 384
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 4096 
%  Grid (wall-normal)      ny = 768 
%  Grid (spanwise)         nz = 3072 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 2.30000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.58794e-02 
%  Re_tau              Re_tau = 1994.756 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 7/21/2015.
% 
% 
% 
% Remark: (u_i=u, u_j=u)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% ** Analytic values of Pressure_Transport are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    4.573981855083707e-15    2.046405151045051e-03    1.099037866929389e-21    0.000000000000000e+00    2.046405166214166e-03    2.894053929444257e-03
    1.217311652923492e-06    2.428240184538776e-03    1.772397222829464e-13    7.211507679624585e-13    2.045797754860784e-03    1.164363995846667e-07    0.000000000000000e+00    2.046000208668374e-03    2.893338093141189e-03
    6.086537518545931e-06    1.214115953933537e-02    2.218598258763198e-11    9.040055372723106e-11    2.043393689530848e-03    5.770966779472188e-07    0.000000000000000e+00    2.044397156074739e-03    2.890504771700188e-03
    1.704221791976046e-05    3.399507290269083e-02    4.885548826287421e-10    1.990461118748626e-09    2.038129505174184e-03    1.584031018274323e-06    0.000000000000000e+00    2.040886049833637e-03    2.884300653091764e-03
    3.651878945154508e-05    7.284608820098583e-02    4.833706206181858e-09    1.969039875912652e-08    2.029238003225221e-03    3.274488956231783e-06    0.000000000000000e+00    2.034956835719680e-03    2.873824441343753e-03
    6.695054349292739e-05    1.335500236901577e-01    3.003625174167162e-08    1.223330329771767e-07    2.016430392888202e-03    5.666616198002723e-06    0.000000000000000e+00    2.026435661452319e-03    2.858752375735899e-03
    1.107715847206148e-04    2.209623252004996e-01    1.376337415277968e-07    5.604548237058087e-07    1.999985278661750e-03    8.597889535421662e-06    0.000000000000000e+00    2.015588124596237e-03    2.839473694126117e-03
    1.704157896263991e-04    3.399379833889890e-01    5.086907178667303e-07    2.070800431493386e-06    1.980562297751151e-03    1.167131192537995e-05    0.000000000000000e+00    2.003115300953831e-03    2.816955571302361e-03
    2.470994533848581e-04    4.929032108135004e-01    1.578251416696685e-06    6.419859743483304e-06    1.958765387014838e-03    1.420828761292977e-05    0.000000000000000e+00    1.990122778199118e-03    2.792417607484224e-03
    3.408212691252688e-04    6.798554005853233e-01    4.220421211151357e-06    1.713269450387466e-05    1.933447867331594e-03    1.544098518488510e-05    0.000000000000000e+00    1.977393909734945e-03    2.765656720409383e-03
    4.515796396062921e-04    9.007913665971081e-01    1.000068182883693e-05    4.040948268624410e-05    1.899527516226637e-03    1.482570994784648e-05    0.000000000000000e+00    1.964445028556961e-03    2.732984046189763e-03
    5.793726772437280e-04    1.155707343578231e+00    2.146187854466285e-05    8.591530524472702e-05    1.846467571239015e-03    1.033070672148494e-05    0.000000000000000e+00    1.948959593370513e-03    2.686230586460437e-03
    7.241982041420458e-04    1.444598987157692e+00    4.237939222384372e-05    1.668219843916897e-04    1.368945078268907e-03    8.707423742652390e-06    0.000000000000000e+00    1.926523149799526e-03    2.369642057488859e-03
