% Filename : LM_Channel_1000_RSTE_vv_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_1000_RSTE_vv_prof.dat
% 
% Total number of data points  : 256
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 2304 
%  Grid (wall-normal)      ny = 512 
%  Grid (spanwise)         nz = 2048 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 5.00000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.00256e-02 
%  Re_tau              Re_tau = 1000.512 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=v, u_j=v)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% ** Analytic values of Production are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    8.425373694483673e-17    1.371837644005636e-13    3.909384036200003e-21    1.988669544794235e-16    5.209768914489472e-38    1.371839344160501e-13
    2.764315143122253e-06    2.765729439839074e-03    0.000000000000000e+00    5.067180750380087e-17    2.093266242590922e-11    1.700284029998462e-07    1.700218722364417e-07    1.395655617692474e-11    2.404518569244680e-07
    1.382146873540879e-05    1.382854016425900e-02    0.000000000000000e+00    8.031234878250822e-17    5.198775769865137e-10    8.460942964120726e-07    8.459323043116545e-07    3.468687372079749e-10    1.196443652032841e-06
    3.869966314673512e-05    3.871946291763557e-02    0.000000000000000e+00    4.962393250685160e-15    4.016426280819064e-09    2.343763145014811e-06    2.342515420914617e-06    2.683787188114435e-09    3.313702990846681e-06
    8.292656586705860e-05    8.296899329076779e-02    0.000000000000000e+00    2.167429899225034e-13    1.796787979991625e-08    4.927348224846601e-06    4.921797281151205e-06    1.203839758715920e-08    6.964432264970875e-06
    1.520290955829839e-04    1.521068776879944e-01    0.000000000000000e+00    4.245288582199760e-12    5.798221610809312e-08    8.767698243688620e-06    8.749948112707333e-06    3.901474639956956e-08    1.238705003442267e-05
    2.515332082846378e-04    2.516618993246350e-01    0.000000000000000e+00    4.857864872260781e-11    1.496999290176758e-07    1.389544927583096e-05    1.385026777435549e-05    1.013745734069264e-07    1.962004370213743e-05
    3.869636834078483e-04    3.871616642597545e-01    0.000000000000000e+00    3.753406917218828e-10    3.272292914375676e-07    2.016062166207753e-05    2.006396548404102e-05    2.236162342093067e-07    2.844592167809784e-05
    5.610795948808311e-04    5.613666580367414e-01    0.000000000000000e+00    2.090448195936004e-09    6.213113023624639e-07    2.711171833349790e-05    2.693397915145409e-05    4.298388657159259e-07    3.822375305331473e-05
    7.738742043458258e-04    7.742701388503129e-01    0.000000000000000e+00    8.788232486306166e-09    1.044111872397761e-06    3.411312582606207e-05    3.382811096640571e-05    7.339738255106349e-07    4.805908248803600e-05
    1.025339276563786e-03    1.025863867248057e+00    0.000000000000000e+00    2.929181610403152e-08    1.584439197306380e-06    4.057071799547462e-05    4.016696861272165e-05    1.136490677129989e-06    5.712417564257142e-05
    1.315465079733014e-03    1.316138106449228e+00    0.000000000000000e+00    8.061731613742000e-08    2.207417269344034e-06    4.599886633241319e-05    4.549122941911259e-05    1.623420949623661e-06    6.475231535367586e-05
    1.644240385865192e-03    1.645081622720975e+00    0.000000000000000e+00    1.893007977150284e-07    2.860470946973353e-06    5.006658844656119e-05    4.950482811441635e-05    2.169215764024120e-06    7.050046036145172e-05
    2.011652471220593e-03    2.012681685813766e+00    0.000000000000000e+00    3.895935061818047e-07    3.483605965073780e-06    5.261627466020666e-05    5.208759620730982e-05    2.742602446360681e-06    7.417141767266419e-05
    2.417687116800127e-03    2.418924069453697e+00    0.000000000000000e+00    7.186739205096913e-07    4.021030462832023e-06    5.365470944400745e-05    5.327782874967591e-05    3.313962989793362e-06    7.579592608237873e-05
    2.862328608895792e-03    2.863793051893218e+00    0.000000000000000e+00    1.210164222852670e-06    4.431094428909804e-06    5.332219174350219e-05    5.323222393406866e-05    3.862420719117011e-06    7.558401409288407e-05
    3.345559739698523e-03    3.347271416519292e+00    0.000000000000000e+00    1.887334038874670e-06    4.692063627362790e-06    5.184971755060063e-05    5.217584531325760e-05    4.380747999519274e-06    7.386122452358109e-05
    3.867361807964542e-03    3.869340452520091e+00    0.000000000000000e+00    2.757609160428332e-06    4.802549237776740e-06    4.951559252799781e-05    5.035669017262441e-05    4.876623729944682e-06    7.100732705155722e-05
    4.427714619738898e-03    4.429979955608904e+00    0.000000000000000e+00    3.810937937330483e-06    4.777264036068064e-06    4.661113578139785e-05    4.801660769821723e-05    5.369868691479506e-06    6.741196913807389e-05
    5.026596489136725e-03    5.029168228805792e+00    0.000000000000000e+00    5.024871263401927e-06    4.640166657139410e-06    4.341956553582246e-05    4.538194059120078e-05    5.886735242341456e-06    6.345244938358230e-05
    5.663984239183018e-03    5.666882083277795e+00    0.000000000000000e+00    6.376689641988072e-06    4.417595717839116e-06    4.020418523696797e-05    4.266783790646116e-05    6.453306055525939e-06    5.948733801359137e-05
    6.339853202709356e-03    6.343096839236119e+00    0.000000000000000e+00    7.858624818870871e-06    4.618504149414671e-06    3.719859955471310e-05    4.008883369601971e-05    7.089979851943497e-06    5.589460416589356e-05
    7.054177223308256e-03    7.057786326890970e+00    0.000000000000000e+00    9.485806996856236e-06    4.333978113826708e-06    3.459839091846770e-05    3.787338448620108e-05    8.438481582690738e-06    5.302276660719309e-05
    7.806928656345802e-03    7.810922887464708e+00    0.000000000000000e+00    1.128214367327911e-05    4.020456091228346e-06    3.256216765729575e-05    3.627360591101210e-05    9.313206531821048e-06    5.105150239982767e-05
    8.598078370031459e-03    8.602477374262202e+00    0.000000000000000e+00    1.324581790635662e-05    3.679527413447219e-06    3.122297804070483e-05    3.553940502242452e-05    1.026006916038045e-05    5.032080385137668e-05
    9.427595746545392e-03    9.432419153798731e+00    0.000000000000000e+00    1.532183498232431e-05    3.317174904806024e-06    3.068968507457398e-05    3.582718536920879e-05    1.168689963432636e-05    5.106652407491278e-05
    1.029544868322330e-02    1.030071610698542e+01    0.000000000000000e+00    1.739946013999026e-05    2.608327647898815e-06    3.101337732402695e-05    3.707432878147406e-05    1.284004344967169e-05    5.301647602123952e-05
    1.120160359379907e-02    1.120733463037254e+01    0.000000000000000e+00    1.932501285837186e-05    2.450164606530412e-06    3.213381951285288e-05    3.894597187343796e-05    1.401160639715672e-05    5.590309136403281e-05
    1.214602540970411e-02    1.215223963744949e+01    0.000000000000000e+00    2.093826184115170e-05    2.375201663686549e-06    3.386923951208517e-05    4.094390544943410e-05    1.517465404942492e-05    5.914263517946023e-05
    1.312867758142522e-02    1.313539456000337e+01    0.000000000000000e+00    2.215700126994925e-05    2.374714411216377e-06    3.598259548700025e-05    4.263714764941199e-05    1.630516613280561e-05    6.225033296367669e-05
    1.414952207991849e-02    1.415676134953360e+01    0.000000000000000e+00    2.304911212408200e-05    2.422519422474805e-06    3.826420328111077e-05    4.384199833126109e-05    1.738288714371911e-05    6.500434605415636e-05
    1.520851939808121e-02    1.521630047872461e+01    0.000000000000000e+00    2.380176359335341e-05    2.487004638883807e-06    4.056017452913050e-05    4.461936697861502e-05    1.839208662567930e-05    6.743139965980278e-05
    1.630562855228079e-02    1.631397094297549e+01    0.000000000000000e+00    2.461486990510921e-05    2.546550761866271e-06    4.276730065534993e-05    4.514953781700256e-05    1.932087156826466e-05    6.966488060579469e-05
    1.744080708394102e-02    1.744973026198709e+01    0.000000000000000e+00    2.559458915647561e-05    2.596960613147435e-06    4.483599068076924e-05    4.559959954379998e-05    2.015792676060580e-05    7.181753789069850e-05
    1.861401106118499e-02    1.862353448140579e+01    0.000000000000000e+00    2.672266558241897e-05    5.978231603080332e-06    4.675536920251433e-05    4.603267386977991e-05    2.088991400254667e-05    7.410330781300256e-05
    1.982519508053548e-02    1.983533817452478e+01    0.000000000000000e+00    2.788994496584481e-05    6.886533740907122e-06    4.850289737805291e-05    4.641204069113280e-05    2.150344253608089e-05    7.612016811099628e-05
    2.107431226867196e-02    2.108509444404186e+01    0.000000000000000e+00    2.891760774220476e-05    7.691193869948295e-06    5.002863573849639e-05    4.671193546926283e-05    2.198883753392888e-05    7.787015337027663e-05
    2.236131428424448e-02    2.237275492387440e+01    0.000000000000000e+00    2.963193283144830e-05    7.658267140890379e-06    5.132056893717203e-05    4.697713725104565e-05    2.234174625101934e-05    7.922440498238058e-05
    2.368615131974483e-02    2.369826978103134e+01    0.000000000000000e+00    2.999492865969105e-05    2.927732047395691e-06    5.244406025618307e-05    4.718710246203692e-05    2.256627913288365e-05    7.996565768541802e-05
    2.504877210343381e-02    2.506158771754150e+01    0.000000000000000e+00    3.598660043454458e-05    2.898032401065709e-06    5.348500225359296e-05    4.715578145899804e-05    2.267838480642789e-05    8.307861536603290e-05
