% Filename : LM_Channel_1000_vor_pres_fluc_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_1000_vor_pres_fluc_prof.dat
% 
% Total number of data points  : 256
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 2304 
%  Grid (wall-normal)      ny = 512 
%  Grid (spanwise)         nz = 2048 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 5.00000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.00256e-02 
%  Re_tau              Re_tau = 1000.512 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: 
% 
%    y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+     : Grid point in wall-normal direction 
%    omega_x'omega_x'    : Variance of omega_x 
%    omega_y'omega_y'    : Variance of omega_y 
%    omega_z'omega_z'    : Variance of omega_z 
%    omega_x'omega_y'    : Covariance of omega_x and omega_y 
%    omega_x'omega_z'    : Covariance of omega_x and omega_z 
%    omega_y'omega_z'    : Covariance of omega_y and omega_z 
%         p'p'           : Variance of pressure, p
% 
% *   Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% **  omega_x'omega_z' and omega_y'omega_z' should be zero due to (statistical) symmetries in the flow. 
%     These are reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+               omega_x'omega_x'         omega_y'omega_y'         omega_z'omega_z'         omega_x'omega_y'         omega_x'omega_z'         omega_y'omega_z'              p'p'           
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    1.038944710324612e-04    2.425332457564571e-71    3.504568902446688e-04    1.398672961349500e-39    5.701351444059466e-05    1.433085868002763e-39    1.369650091200120e-02
    2.764315143122253e-06    2.765729439839074e-03    1.037417310611490e-04    1.214144300043729e-11    3.504143796486549e-04    9.728429166423016e-09    5.700984602194112e-05    1.040446190951655e-09    1.369638512190536e-02
    1.382146873540879e-05    1.382854016425900e-02    1.031336807057993e-04    3.035318589707865e-10    3.502465076478170e-04    4.866702021408753e-08    5.699492819519517e-05    5.184791183617811e-09    1.369592429664017e-02
    3.869966314673512e-05    3.871946291763557e-02    1.017821309955964e-04    2.379660853073953e-09    3.498810285333698e-04    1.364113078325154e-07    5.696008724464362e-05    1.440875873569889e-08    1.369490107872807e-02
    8.292656586705860e-05    8.296899329076779e-02    9.943363951802498e-05    1.092715151073717e-08    3.492704406828738e-04    2.927577686972700e-07    5.689432808484832e-05    3.047137356467903e-08    1.369312856179919e-02
    1.520290955829839e-04    1.521068776879944e-01    9.589513209211827e-05    3.673041666332270e-08    3.484057145474657e-04    5.375335003203540e-07    5.678290437702405e-05    5.475615778715321e-08    1.369047796350230e-02
    2.515332082846378e-04    2.516618993246350e-01    9.106067714160987e-05    1.005723569808948e-07    3.473202202108622e-04    8.896129020673443e-07    5.660414375541387e-05    1.149367475088827e-07    1.368691535846078e-02
    3.869636834078483e-04    3.871616642597545e-01    8.493324134171141e-05    2.381405599016586e-07    3.460745986882496e-04    1.364155177731637e-06    5.632296986892038e-05    1.778848316273449e-07    1.368254793924215e-02
    5.610795948808311e-04    5.613666580367414e-01    7.774277001348372e-05    5.009879016959591e-07    3.447274365964439e-04    1.957531272090021e-06    5.588931464278486e-05    2.630213668396282e-07    1.367775012305446e-02
    7.738742043458258e-04    7.742701388503129e-01    6.988051362735579e-05    9.536548307961219e-07    3.432244850461605e-04    2.640833948827431e-06    5.523577587027856e-05    3.761741794268936e-07    1.367314251187948e-02
    1.025339276563786e-03    1.025863867248057e+00    6.173684775790900e-05    1.674243595516359e-06    3.412585134773625e-04    3.363597595646472e-06    5.426907122419381e-05    5.225258892886032e-07    1.366949839930855e-02
    1.315465079733014e-03    1.316138106449228e+00    6.229204348040094e-05    2.751867322843094e-06    3.381794185338139e-04    4.050722489694834e-06    5.287315864446662e-05    7.045944950724792e-07    1.366775544522495e-02
    1.644240385865192e-03    1.645081622720975e+00    5.367993304866328e-05    4.280720927713990e-06    3.330103667852522e-04    4.605467051379212e-06    5.094012680819501e-05    8.170673014762197e-07    1.366902578537006e-02
