% Filename : LM_Channel_1000_mean_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_1000_mean_prof.dat 
% 
% Total number of data points  : 256
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 2304 
%  Grid (wall-normal)      ny = 512 
%  Grid (spanwise)         nz = 2048 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 5.00000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.00256e-02 
%  Re_tau              Re_tau = 1000.512 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      U       : Mean profile of streamwise velocity 
%    dU/dy     : Derivative of U in wall-normal direction 
%      W       : Mean profile of spanwise velocity 
%      P       : Mean profile of pressure 
% 
% *   Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% **  W should be zero due to (statistical) symmetries in the flow. 
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                       U                      dU/dy                      W                        P           
%-----------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
    2.764315143122253e-06    2.765729439839074e-03    1.545977960528217e-06    7.070546718119946e-04    3.592604628362107e-07    1.252781968663915e-17
    1.382146873540879e-05    1.382854016425900e-02    7.729786921021496e-06    7.070467980303785e-04    1.796288496393840e-06    7.798589558660598e-15
    3.869966314673512e-05    3.871946291763557e-02    2.164287616438748e-05    7.070287685126802e-04    5.029551072593113e-06    4.750590023126062e-13
    8.292656586705860e-05    8.296899329076779e-02    4.637578251283741e-05    7.069953594468801e-04    1.077745682779187e-05    9.858378423154367e-12
    1.520290955829839e-04    1.521068776879944e-01    8.501726113950329e-05    7.069384014627188e-04    1.975836197665999e-05    1.086432602085422e-10
    2.515332082846378e-04    2.516618993246350e-01    1.406525525649747e-04    7.068418564299696e-04    3.269061623642878e-05    7.857421499429431e-10
    3.869636834078483e-04    3.871616642597545e-01    2.163593028700826e-04    7.066707584352279e-04    5.029261558481432e-05    4.195080129768333e-09
    5.610795948808311e-04    5.613666580367414e-01    3.136530718517734e-04    7.063548850018062e-04    7.292333404257551e-05    1.744087646600128e-08
    7.738742043458258e-04    7.742701388503129e-01    4.324701740974766e-04    7.057648542758053e-04    1.005812142572545e-04    5.861034538426188e-08
    1.025339276563786e-03    1.025863867248057e+00    5.726795181292483e-04    7.046780447056411e-04    1.332603448512428e-04    1.656536720538277e-07
    1.315465079733014e-03    1.316138106449228e+00    7.340251494551613e-04    7.027457526268174e-04    1.709435873626770e-04    4.067711051536010e-07
    1.644240385865192e-03    1.645081622720975e+00    9.160397123528761e-04    6.994707181135066e-04    2.135897082134947e-04    8.899245201459309e-07
    2.011652471220593e-03    2.012681685813766e+00    1.117930554191378e-03    6.942128436145142e-04    2.611126868666177e-04    1.768700089399736e-06
    2.417687116800127e-03    2.418924069453697e+00    1.338453793775902e-03    6.862407972912940e-04    3.133531979819459e-04    3.242328472956102e-06
    2.862328608895792e-03    2.863793051893218e+00    1.575808011921879e-03    6.748334531721171e-04    3.700455957646004e-04    5.549071495905447e-06
    3.345559739698523e-03    3.347271416519292e+00    1.827588874443206e-03    6.594088077868078e-04    4.307874858180605e-04    8.953928447360731e-06
    3.867361807964542e-03    3.869340452520091e+00    2.090839160861967e-03    6.396328386670219e-04    4.950210831898596e-04    1.373301247704970e-05
    4.427714619738898e-03    4.429979955608904e+00    2.362203983011893e-03    6.154592350396656e-04    5.620342451291294e-04    2.015740286446253e-05
    5.026596489136725e-03    5.029168228805792e+00    2.638169019268458e-03    5.639262517028682e-04    6.309842794385332e-04    2.847870156183915e-05
    5.663984239183018e-03    5.666882083277795e+00    2.915335335197665e-03    5.344305240689810e-04    7.009407905482909e-04    3.891738533949460e-05
    6.339853202709356e-03    6.343096839236119e+00    3.190675498840963e-03    5.016863873190370e-04    7.709370243071081e-04    5.165392427324537e-05
    7.054177223308256e-03    7.057786326890970e+00    3.461720968590086e-03    4.661493871616630e-04    8.400171249471469e-04    6.682190915188140e-05
    7.806928656345802e-03    7.810922887464708e+00    3.726646211185792e-03    4.287716311883650e-04    9.072762791304475e-04    8.450226895800432e-05
    8.598078370031459e-03    8.602477374262202e+00    3.652951214500107e-03    4.264036018317212e-04    9.719122769141551e-04    1.047179821568323e-04
    9.427595746545392e-03    9.432419153798731e+00    3.876927556397064e-03    3.916477246236550e-04    1.033324615692052e-03    1.274295421276332e-04
    1.029544868322330e-02    1.030071610698542e+01    4.093593593327766e-03    3.538875126503801e-04    1.091277916427886e-03    1.525328600653668e-04
    1.120160359379907e-02    1.120733463037254e+01    4.304982056963563e-03    3.182787229940155e-04    1.146073239594334e-03    1.798616714921276e-04
    1.214602540970411e-02    1.215223963744949e+01    4.513907496866481e-03    2.737699398767619e-04    1.198603186034183e-03    2.091941955963582e-04
    1.312867758142522e-02    1.313539456000337e+01    4.723710926100044e-03    2.511948675449675e-04    1.250199941510991e-03    2.760021425384547e-04
    1.414952207991849e-02    1.415676134953360e+01    4.937970940951661e-03    2.300888493224672e-04    1.302301962408228e-03    3.153012256350387e-04
    1.520851939808121e-02    1.521630047872461e+01    5.160284737010901e-03    2.102039973535131e-04    1.356044028944974e-03    3.561233209332556e-04
    1.630562855228079e-02    1.631397094297549e+01    5.394173789902652e-03    1.915425400113044e-04    1.411897023686266e-03    3.978375904322639e-04
    1.744080708394102e-02    1.744973026198709e+01    5.642961554412218e-03    1.741274532259587e-04    1.469489549997195e-03    4.397674858463546e-04
    1.861401106118499e-02    1.862353448140579e+01    5.909247918565412e-03    1.579144434138453e-04    1.527693124504935e-03    4.812767797705094e-04
    1.982519508053548e-02    1.983533817452478e+01    6.193823347868525e-03    1.632693435896462e-04    1.584943972367622e-03    5.218216551912812e-04
