% Filename : LM_Channel_1000_RSTE_uu_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_1000_RSTE_uu_prof.dat
% 
% Total number of data points  : 256
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 2304 
%  Grid (wall-normal)      ny = 512 
%  Grid (spanwise)         nz = 2048 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 5.00000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.00256e-02 
%  Re_tau              Re_tau = 1000.512 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=u, u_j=u)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% ** Analytic values of Pressure_Transport are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    1.638347832382379e-14    6.555994922998715e-04    1.061531788217062e-21    0.000000000000000e+00    6.555993238080158e-04    9.271575743536677e-04
    2.764315143122253e-06    2.765729439839074e-03    6.785434556392029e-14    2.099977286385876e-13    6.554817296629520e-04    4.578922828162721e-08    0.000000000000000e+00    6.555208941016257e-04    9.270188469617990e-04
    1.382146873540879e-05    1.382854016425900e-02    8.487634690945283e-12    2.618702586450813e-11    6.550177275658107e-04    2.273801202836943e-07    0.000000000000000e+00    6.552113406154044e-04    9.264718970364045e-04
    3.869966314673512e-05    3.871946291763557e-02    1.866104611862868e-10    5.750363212427203e-10    6.540103474626256e-04    6.268813103925144e-07    0.000000000000000e+00    6.545383113850848e-04    9.252839178541716e-04
    8.292656586705860e-05    8.296899329076779e-02    1.841212783271105e-09    5.661346554752245e-09    6.523334640728328e-04    1.306642075080097e-06    0.000000000000000e+00    6.534168591179917e-04    9.233061504603099e-04
    1.520290955829839e-04    1.521068776879944e-01    1.139300278611862e-08    3.491686618300439e-08    6.499613523731282e-04    2.293254850090993e-06    0.000000000000000e+00    6.518353592934606e-04    9.205130936443740e-04
    2.515332082846378e-04    2.516618993246350e-01    5.189887179495195e-08    1.583283446848879e-07    6.469518550363938e-04    3.560677250700517e-06    0.000000000000000e+00    6.498619049603593e-04    9.169950405741459e-04
    3.869636834078483e-04    3.871616642597545e-01    1.903371866831848e-07    5.769322661907055e-07    6.433393378046750e-04    5.018112241924730e-06    0.000000000000000e+00    6.476141101611396e-04    9.128609367128815e-04
    5.610795948808311e-04    5.613666580367414e-01    5.848923963298599e-07    1.756342757258634e-06    6.389108096656376e-04    6.491207853648553e-06    0.000000000000000e+00    6.452000707285729e-04    9.080394906578412e-04
    7.738742043458258e-04    7.742701388503129e-01    1.546388328276676e-06    4.577913189642603e-06    6.326790594296637e-04    7.782593368810498e-06    0.000000000000000e+00    6.425076403717368e-04    9.017664761691017e-04
    1.025339276563786e-03    1.025863867248057e+00    3.616489104982046e-06    1.047198187035082e-05    6.222410335273377e-04    8.767608058931837e-06    0.000000000000000e+00    6.389403275390850e-04    8.919799651952600e-04
    1.315465079733014e-03    1.316138106449228e+00    7.645575906755582e-06    2.514895482886476e-05    6.033844251293818e-04    9.468947020185925e-06    0.000000000000000e+00    6.332487902081205e-04    8.751327787863759e-04
    1.644240385865192e-03    1.645081622720975e+00    1.484261498845986e-05    4.732747919893139e-05    5.703902900823801e-04    1.013803241346910e-05    0.000000000000000e+00    6.235756715689689e-04    8.466136512017686e-04
