% Filename : LM_Channel_0550_RSTE_uv_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_0550_RSTE_uv_prof.dat
% 
% Total number of data points  : 192
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 1536 
%  Grid (wall-normal)      ny = 384 
%  Grid (spanwise)         nz = 1024 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.43496e-02 
%  Re_tau              Re_tau =  543.496 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=u, u_j=v)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    3.268144576414995e-16    3.201638940453760e-12    6.236543053200975e-04    6.236543053291120e-04    6.179355628687682e-22    8.819803768224272e-04
    4.960055044689327e-06    2.695770315769523e-03    2.908822379776288e-17    2.163129683809243e-16    4.926995897915364e-08    6.236447953895132e-04    6.236412983771225e-04    3.284969485669861e-08    8.819644569735009e-04
    2.479993079318454e-05    1.347866438236128e-02    1.811032072794558e-14    8.261729512480530e-14    2.468335687608514e-07    6.236041899118839e-04    6.235867697534482e-04    1.646326644486462e-07    8.818972350097951e-04
    6.943835963846290e-05    3.773947405876450e-02    1.103621798319863e-12    5.025363747793532e-12    6.941822670954116e-07    6.234970617525548e-04    6.234487182862084e-04    4.633891942651501e-07    8.817242125320992e-04
    1.487923519430945e-04    8.086805528724719e-02    2.291796256229439e-11    1.040178960594251e-10    1.499059649309971e-06    6.232493317014998e-04    6.231475924149900e-04    1.002116787092313e-06    8.813375646237161e-04
    2.727765073938793e-04    1.482529538173228e-01    2.528398587446433e-10    1.141791250379544e-09    2.780592035739453e-06    6.227001299420505e-04    6.225199785110445e-04    1.862882703381339e-06    8.805099530957281e-04
    4.513023265247940e-04    2.452810310211923e-01    1.831478625478917e-09    8.210992662592956e-09    4.674045026468832e-06    6.215315860329695e-04    6.212525974437761e-04    3.140932381045494e-06    8.787991889454630e-04
    6.942775224545450e-04    3.773370898258246e-01    9.798648424817782e-09    4.349229076769195e-08    7.330747925837211e-06    6.192361235685177e-04    6.188582395376567e-04    4.946142163795339e-06    8.755096250475272e-04
    1.006645277842999e-03    5.471077304725138e-01    4.084126262640582e-08    1.788526271071903e-07    1.084712670781742e-05    6.152412540933472e-04    6.148170822869431e-04    7.357486145890312e-06    8.698814125078530e-04
    1.388383901632650e-03    7.545811639572240e-01    1.376380063358623e-07    5.920063093245681e-07    1.521810790155628e-05    6.090769984778271e-04    6.087619879854769e-04    1.039498158688081e-05    8.613396333368011e-04
    1.839466885598995e-03    9.997429831646912e-01    3.901361093860673e-07    1.637823378323365e-06    2.033079553954090e-05    6.003825367864887e-04    6.005118500331568e-04    1.402114381555574e-05    8.495213010285225e-04
    2.359862906192278e-03    1.282576163869408e+00    9.604447275914889e-07    3.901046961249310e-06    2.590192077712605e-05    4.891240399249956e-04    4.889960335271906e-04    1.810392773709190e-05    6.923685792688724e-04
    2.949535826711647e-03    1.603061065917264e+00    2.104816429320805e-06    8.175829585319606e-06    3.143425101518568e-05    4.738361407369584e-04    4.748539205570553e-04    2.238764186219534e-05    6.719877433581254e-04
    3.608444699815139e-03    1.961175434589719e+00    4.183970614548700e-06    1.532172304674751e-05    3.621924236844882e-05    4.549780875398662e-04    4.582546430584717e-04    2.648239328759534e-05    6.475089107535814e-04
    4.336543770362744e-03    2.356894402148990e+00    7.652890070374730e-06    2.599875877086350e-05    3.940561076431391e-05    4.318147365629820e-04    4.389718077370838e-04    2.990239874286399e-05    6.183378303931125e-04
    5.133782478594084e-03    2.790190489565113e+00    1.302371703375774e-05    4.037115993928360e-05    4.013614000500914e-05    4.038115905127899e-04    4.168401701360662e-04    3.211862688032217e-05    5.841759082322134e-04
    6.000105463638716e-03    3.261033608423775e+00    2.080066276131536e-05    4.932796110340592e-05    3.774209687937028e-05    3.714839100753532e-04    3.922533130821992e-04    3.266145506481767e-05    5.451789696150860e-04
    6.935452567361056e-03    3.769391063016017e+00    3.139355437090526e-05    6.710199182550754e-05    3.206701432230294e-05    3.372268778950099e-04    4.396639448600835e-04    3.123621650774250e-05    5.608195599094252e-04
    7.939758838537370e-03    4.315227552608415e+00    4.502527934694721e-05    8.568791239024220e-05    2.427745565473708e-05    2.694382174855427e-04    4.275056023360531e-04    2.790816568573753e-05    5.158448872922722e-04
    9.012954537366280e-03    4.898505173894514e+00    6.165487015078765e-05    1.032928192088487e-04    1.751550872200144e-05    2.607040255421432e-04    4.076365170191330e-04    2.351388138362963e-05    4.994642570978475e-04
