% Filename : LM_Channel_0550_RSTE_vv_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_0550_RSTE_vv_prof.dat
% 
% Total number of data points  : 192
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 1536 
%  Grid (wall-normal)      ny = 384 
%  Grid (spanwise)         nz = 1024 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.43496e-02 
%  Re_tau              Re_tau =  543.496 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=v, u_j=v)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% ** Analytic values of Production are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    3.291247697727705e-17    1.905325531010412e-13    6.164014893195633e-21    2.990472908472599e-16    3.526373250781214e-38    1.905327906259561e-13
    4.960055044689327e-06    2.695770315769523e-03    0.000000000000000e+00    1.979906812034430e-17    4.793448148669893e-11    3.893294519631336e-07    3.893137111021249e-07    3.196110788605809e-11    5.505838638547716e-07
    2.479993079318454e-05    1.347866438236128e-02    0.000000000000000e+00    5.718715105704153e-17    1.190806834999537e-09    1.937830091153111e-06    1.937439544532435e-06    7.944974962539334e-10    2.740229826153952e-06
    6.943835963846290e-05    3.773947405876450e-02    0.000000000000000e+00    6.979642490974393e-15    9.204436856592954e-09    5.370817215951427e-06    5.367807265530423e-06    6.149914435741802e-09    7.593362558850121e-06
    1.487923519430945e-04    8.086805528724719e-02    0.000000000000000e+00    3.045069976977183e-13    4.121433444656635e-08    1.130187544067107e-05    1.128847004972235e-05    2.760823018254110e-08    1.597386632520944e-05
    2.727765073938793e-04    1.482529538173228e-01    0.000000000000000e+00    5.953041809954491e-12    1.331884183922839e-07    2.014035584014362e-05    2.009741634422869e-05    8.958658787614154e-08    2.845287054046453e-05
    4.513023265247940e-04    2.452810310211923e-01    0.000000000000000e+00    6.795639144319064e-11    3.445697905901826e-07    3.198790922572411e-05    3.187834206592822e-05    2.331894879647577e-07    4.516224236226537e-05
    6.942775224545450e-04    3.773370898258246e-01    0.000000000000000e+00    5.236302013172773e-10    7.552232618777384e-07    4.654690697473441e-05    4.631174678674879e-05    5.155537361104983e-07    6.566756122667266e-05
    1.006645277842999e-03    5.471077304725138e-01    0.000000000000000e+00    2.908965078169405e-09    1.438660383591971e-06    6.283267733961532e-05    6.239851235052332e-05    9.936828975363000e-07    8.856961580070712e-05
    1.388383901632650e-03    7.545811639572240e-01    0.000000000000000e+00    1.221006596020343e-08    2.426670386208008e-06    7.942402408839201e-05    7.872457982434968e-05    1.701715264990901e-06    1.118683144773621e-04
    1.839466885598995e-03    9.997429831646912e-01    0.000000000000000e+00    3.433547065611856e-08    3.697033572280065e-06    9.496923734013286e-05    9.397301946425652e-05    2.642525386120464e-06    1.336814744262324e-04
    2.359862906192278e-03    1.282576163869408e+00    0.000000000000000e+00    9.587538408810094e-08    5.170914239083312e-06    1.083296812123405e-04    1.070681490459961e-04    3.784286474585204e-06    1.524466357188046e-04
    2.949535826711647e-03    1.603061065917264e+00    0.000000000000000e+00    2.290355926314080e-07    6.724978555882768e-06    1.186798028750967e-04    1.172672547004096e-04    5.065924333364674e-06    1.670552184718385e-04
    3.608444699815139e-03    1.961175434589719e+00    0.000000000000000e+00    4.801993191367748e-07    8.214143053291612e-06    1.255485502685687e-04    1.241855880177863e-04    6.409883664473206e-06    1.768990901388155e-04
    4.336543770362744e-03    2.356894402148990e+00    0.000000000000000e+00    9.026370440410950e-07    9.497982610455697e-06    1.288009327996189e-04    1.277569843083292e-04    7.738767897264990e-06    1.818308067558414e-04
    5.133782478594084e-03    2.790190489565113e+00    0.000000000000000e+00    1.549875987519031e-06    1.046369727384207e-05    1.285730916409670e-04    1.281491081567463e-04    8.981725575919520e-06    1.820598700593362e-04
    6.000105463638716e-03    3.261033608423775e+00    0.000000000000000e+00    2.472381373222066e-06    1.104119471551241e-05    1.251863937623493e-04    1.256643600727855e-04    1.011597603599740e-05    1.780267345015519e-04
    6.935452567361056e-03    3.769391063016017e+00    0.000000000000000e+00    3.719798413210215e-06    1.120935749531515e-05    1.543813962760511e-04    1.564019164790992e-04    1.113624907919040e-05    2.203603358903882e-04
    7.939758838537370e-03    4.315227552608415e+00    0.000000000000000e+00    5.344646396365186e-06    1.099420410140566e-05    1.445625263222026e-04    1.481884298262671e-04    1.207353913347135e-05    2.077338269689484e-04
    9.012954537366280e-03    4.898505173894514e+00    0.000000000000000e+00    7.397332849861850e-06    1.046001906947368e-05    1.317145092054606e-04    1.375957553389586e-04    1.298223686498414e-05    1.913477850114233e-04
    1.015496514031144e-02    5.519183423626813e+00    0.000000000000000e+00    9.903790937371414e-06    9.695436861793496e-06    1.172707028667344e-04    1.250140966102598e-04    1.392721239092463e-05    1.725311447767950e-04
    1.136571134527642e-02    6.177219201429278e+00    0.000000000000000e+00    1.283135769748650e-05    8.333772334704335e-06    1.060318130530334e-04    1.133917960295781e-04    1.496925541559755e-05    1.567118977471456e-04
    1.264510907711180e-02    6.872566812790456e+00    0.000000000000000e+00    1.606659543667680e-05    7.864411236563172e-06    9.592419554251993e-05    7.596885673448503e-05    1.615233930497124e-05    1.247140770004367e-04
    1.399306949345314e-02    7.605177972236348e+00    0.000000000000000e+00    1.942268998013319e-05    6.996318896682557e-06    5.469806255913069e-05    6.280637862599364e-05    1.749627238411720e-05    8.757184567737458e-05
    1.540949899089039e-02    8.375001806683503e+00    0.000000000000000e+00    2.266547653458753e-05    6.279015652171157e-06    5.199977162677963e-05    6.172191395663569e-05    1.899432730854819e-05    8.618297538210191e-05
    1.689429921146768e-02    9.181984858971585e+00    0.000000000000000e+00    2.554274408959247e-05    5.740222556394746e-06    5.086468738960007e-05    6.175964578346597e-05    2.061435519565041e-05    8.667066309482534e-05
