% Filename : LM_Channel_0550_vor_pres_fluc_prof.dat 
% 
% Description : Variance & covariance of vorticity components and variance of pressure
% 
% Total number of data points  : 192
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 1536 
%  Grid (wall-normal)      ny = 384 
%  Grid (spanwise)         nz = 1024 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.43496e-02 
%  Re_tau              Re_tau =  543.496 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: 
% 
%    y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+     : Grid point in wall-normal direction 
%    omega_x'omega_x'    : Variance of omega_x 
%    omega_y'omega_y'    : Variance of omega_y 
%    omega_z'omega_z'    : Variance of omega_z 
%    omega_x'omega_y'    : Covariance of omega_x and omega_y 
%    omega_x'omega_z'    : Covariance of omega_x and omega_z 
%    omega_y'omega_z'    : Covariance of omega_y and omega_z 
%         p'p'           : Variance of pressure, p
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_0550_vor_pres_fluc_prof_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** omega_x'omega_z' and omega_y'omega_z' should be zero due to (statistical) symmetries in the flow. 
%     These are reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+               omega_x'omega_x'         omega_y'omega_y'         omega_z'omega_z'         omega_x'omega_y'         omega_x'omega_z'         omega_y'omega_z'              p'p'           
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    6.791472274438692e-02    2.971392268811887e-69    1.637068989449181e-01    1.953821411508737e-39   -9.500551708313493e-05   -1.159147640280898e-39    5.040135825196759e+00
    4.960055044689327e-06    2.695770315769523e-03    6.782371248172116e-02    6.431356562074158e-09    1.636875440766367e-01   -5.258632125412820e-06   -9.502769825383268e-05   -6.737323923238608e-09    5.040025853217968e+00
    2.479993079318454e-05    1.347866438236128e-02    6.746130140162600e-02    1.607796386661440e-07    1.636110474577615e-01   -2.632580011288941e-05   -9.511640522582994e-05   -3.356073963352038e-08    5.039588191715089e+00
    6.943835963846290e-05    3.773947405876450e-02    6.665510579887581e-02    1.260470260129817e-06    1.634441329896009e-01   -7.391084356646602e-05   -9.531643784929254e-05   -9.317965220347631e-08    5.038616450506219e+00
    1.487923519430945e-04    8.086805528724719e-02    6.525194430684671e-02    5.787740669485987e-06    1.631641017557998e-01   -1.590816870138618e-04   -9.567582536812781e-05   -1.966715992481962e-07    5.036933244524443e+00
    2.727765073938793e-04    1.482529538173228e-01    6.313156442512706e-02    1.945366755171311e-05    1.627653236908230e-01   -2.933965234660747e-04   -9.625345156442323e-05   -3.520180723692821e-07    5.034416508643305e+00
    4.513023265247940e-04    2.452810310211923e-01    6.022080578853115e-02    5.326111028162880e-05    1.622632215052132e-01   -4.886717570161382e-04   -9.712979981111904e-05   -5.622246733414986e-07    5.031034223217862e+00
    6.942775224545450e-04    3.773370898258246e-01    5.650609880840332e-02    1.260951988229824e-04    1.616916138039201e-01   -7.558871912032874e-04   -9.841599940169381e-05   -8.232021461046486e-07    5.026887412478945e+00
    1.006645277842999e-03    5.471077304725138e-01    5.210733422011698e-02    2.652222211800679e-04    1.610955451370183e-01   -1.097163946956800e-03   -1.002281160028810e-04   -1.117458000204950e-06    5.022326983307482e+00
    1.388383901632650e-03    7.545811639572240e-01    4.724272260818579e-02    5.047854546376098e-04    1.604896521312389e-01   -1.502039536047908e-03   -1.026620296550555e-04   -1.416931523239791e-06    5.017927811650909e+00
    1.839466885598995e-03    9.997429831646912e-01    4.213206315076887e-02    8.862479043697127e-04    1.598077175365576e-01   -1.949247753450320e-03   -1.057678738338074e-04   -1.690707201435745e-06    5.014390270735102e+00
    2.359862906192278e-03    1.282576163869408e+00    3.699104932116701e-02    1.457479132876916e-03    1.588722370743891e-01   -2.403936538971646e-03   -1.094606109321566e-04   -1.906333205234046e-06    5.012537172376002e+00
    2.949535826711647e-03    1.603061065917264e+00    3.202993076876643e-02    2.270592046837890e-03    1.573818716742304e-01   -2.816968448355042e-03   -1.134006373267382e-04   -2.030090810360992e-06    5.013304773311433e+00
    3.608444699815139e-03    1.961175434589719e+00    2.745099821153535e-02    3.377851771378340e-03    1.549371124363606e-01   -3.127465372933500e-03   -1.168917553847770e-04   -2.025482541060370e-06    5.017724298309433e+00
    4.336543770362744e-03    2.356894402148990e+00    2.344032084638160e-02    4.825277833214911e-03    1.511214021267803e-01   -3.269118080898324e-03   -1.188861265667285e-04   -1.849265438338922e-06    5.026891876681606e+00
    5.133782478594084e-03    2.790190489565113e+00    2.015264372340936e-02    6.644349882714612e-03    1.456315886326604e-01   -3.179626691916670e-03   -1.181809001868162e-04   -1.445930804847759e-06    5.041927245698033e+00
    6.000105463638716e-03    3.261033608423775e+00    1.769301700162158e-02    8.843292496028794e-03    1.384152311641126e-01   -2.811383454274969e-03   -1.137893704481900e-04   -7.462747172823662e-07    5.063924104296350e+00
    6.935452567361056e-03    3.769391063016017e+00    1.610191043674737e-02    1.140020834093957e-02    1.297497298885163e-01   -2.140765853883318e-03   -1.053356036651491e-04    3.209472335862230e-07    5.093896685973192e+00
