% Filename : LM_Channel_0550_RSTE_ww_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for w'w'
% 
% Total number of data points  : 192
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 1536 
%  Grid (wall-normal)      ny = 384 
%  Grid (spanwise)         nz = 1024 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.43496e-02 
%  Re_tau              Re_tau =  543.496 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=w, u_j=w)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_0550_RSTE_ww_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** Production should be zero due to (statistical) symmetries in the flow.
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% **** Analytic values of Pressure_Transport are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    1.134836259658298e-13    1.358294342113900e-01   -3.499842188755082e-19    0.000000000000000e+00    1.358294454887738e-01   -1.127727028427117e-08
    4.960055044689327e-06    2.695770315769523e-03    2.644294641875948e-17   -4.336840250367397e-12    1.355564419846556e-01    9.074049362264612e-05    0.000000000000000e+00    1.356474416372227e-01   -2.591632813353506e-07
    2.479993079318454e-05    1.347866438236128e-02    3.304088475561699e-15   -5.360606612348882e-10    1.344698418851145e-01    4.521469582385976e-04    0.000000000000000e+00    1.349230175873230e-01   -1.029280027237123e-06
    6.943835963846290e-05    3.773947405876450e-02    7.246826456057828e-14   -1.189301189610924e-08    1.320554884120710e-01    1.256292186037660e-03    0.000000000000000e+00    1.333134275376869e-01   -1.658832517709152e-06
    1.487923519430945e-04    8.086805528724719e-02    7.119108986775858e-13   -1.190195303673269e-07    1.278620084627931e-01    2.655542107665477e-03    0.000000000000000e+00    1.305183670967055e-01   -9.355450654446873e-07
    2.727765073938793e-04    1.482529538173228e-01    4.374861859773257e-12   -7.502995280209869e-07    1.215456841505691e-01    4.766208667527997e-03    0.000000000000000e+00    1.263103172573666e-01    8.252655773755002e-07
    4.513023265247940e-04    2.452810310211923e-01    1.972897128162631e-11   -3.487480983867362e-06    1.129201776512136e-01    7.650152735003890e-03    0.000000000000000e+00    1.205651973571124e-01    1.645567850178109e-06
    6.942775224545450e-04    3.773370898258246e-01    7.135736402429797e-11   -1.300851245881779e-05    1.020035208831144e-01    1.129820792402140e-02    0.000000000000000e+00    1.132876298980675e-01    1.090467966910480e-06
    1.006645277842999e-03    5.471077304725138e-01    2.153881763046459e-10   -4.027518893842632e-05    8.923504912537721e-02    1.555655293856060e-02    0.000000000000000e+00    1.047507240154292e-01    6.030749583330053e-07
    1.388383901632650e-03    7.545811639572240e-01    5.573371354818925e-10   -1.057034743835320e-04    7.534999248729547e-02    2.016997276503646e-02    0.000000000000000e+00    9.541355547557367e-02    7.068597118603526e-07
    1.839466885598995e-03    9.997429831646912e-01    1.272005900465040e-09   -2.409981911092524e-04    6.107157364384259e-02    2.489249119584007e-02    0.000000000000000e+00    8.572198598105883e-02    1.081939520475306e-06
    2.359862906192278e-03    1.282576163869408e+00    2.619744101710030e-09   -4.873693942369301e-04    4.706921984525738e-02    2.951275951450276e-02    0.000000000000000e+00    7.609303774525118e-02    1.574840016130286e-06
    2.949535826711647e-03    1.603061065917264e+00    4.953135465135010e-09   -8.891507364970206e-04    3.393040171202670e-02    3.387277789183678e-02    0.000000000000000e+00    6.691189376670281e-02    2.140053799115638e-06
    3.608444699815139e-03    1.961175434589719e+00    8.706521413956376e-09   -1.483744098352701e-03    2.213984460268687e-02    3.787697307389978e-02    0.000000000000000e+00    5.853033432728730e-02    2.747957468060558e-06
