% Filename : LM_Channel_0550_RSTE_uv_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for u'v'
% 
% Total number of data points  : 192
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 1536 
%  Grid (wall-normal)      ny = 384 
%  Grid (spanwise)         nz = 1024 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.43496e-02 
%  Re_tau              Re_tau =  543.496 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=u, u_j=v)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_0550_RSTE_uv_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    4.854296355255151e-15   -1.092520245608738e-10    1.005397685970014e-01   -1.005397685966523e-01    4.519837124363609e-20   -1.088980295279719e-10
    4.960055044689327e-06    2.695770315769523e-03   -7.394436102315813e-15   -1.603540921058621e-14   -1.577846386182909e-05    1.005320691222236e-01   -1.005268105019255e-01   -1.051980756192904e-05   -3.602514664991028e-11
    2.479993079318454e-05    1.347866438236128e-02   -4.606100456891683e-12   -8.164531539280012e-12   -7.904231939666720e-05    1.004992958725535e-01   -1.004729699093082e-01   -5.271599156036759e-05   -3.773616724276566e-10
    6.943835963846290e-05    3.773947405876450e-02   -2.810090992621114e-10   -4.978016921856530e-10   -2.222624970343525e-04    1.004126108795580e-01   -1.003386905674602e-01   -1.483402659573878e-04   -2.697789926051292e-09
    1.487923519430945e-04    8.086805528724719e-02   -5.847223586538832e-09   -1.033796047140902e-08   -4.798401628957498e-04    1.002095325019172e-01   -1.000503373138821e-01   -3.206513297061165e-04   -9.830338555325002e-09
    2.727765073938793e-04    1.482529538173228e-01   -6.471100200542425e-08   -1.140677106513910e-07   -8.896980331538542e-04    9.975694402140954e-02   -9.946276950860808e-02   -5.956805245107902e-04   -2.177455426383146e-08
    4.513023265247940e-04    2.452810310211923e-01   -4.708464751817005e-07   -8.264286835479602e-07   -1.494866724344754e-03    9.881561506248585e-02   -9.832308237890693e-02   -1.003598376909878e-03   -3.293901469116067e-08
    6.942775224545450e-04    3.773370898258246e-01   -2.534367921092977e-06   -4.422154344368125e-06   -2.344009202546052e-03    9.703231985298882e-02   -9.626101560088586e-02   -1.579619494686605e-03   -4.197802194391698e-08
    1.006645277842999e-03    5.471077304725138e-01   -1.064496370060602e-05   -1.842661287122510e-05   -3.470472098810374e-03    9.402175783996929e-02   -9.287308463430673e-02   -2.350811024179912e-03   -5.944553973114691e-08
    1.388383901632650e-03    7.545811639572240e-01   -3.620885205819936e-05   -6.200509177896588e-05   -4.880576276760962e-03    8.948595834334475e-02   -8.783682555358109e-02   -3.329560956664434e-03   -9.647417004545258e-08
    1.839466885598995e-03    9.997429831646912e-01   -1.037484828913048e-04   -1.750266903793450e-04   -6.555245660868803e-03    8.327264137157418e-02   -8.095573983272311e-02   -4.516954709432727e-03   -1.645858556499971e-07
    2.359862906192278e-03    1.282576163869408e+00   -2.585513466181190e-04   -4.270832783014262e-04   -8.432022472854270e-03    7.543992416365984e-02   -7.221568789753806e-02   -5.893137557047209e-03   -2.832746048260851e-07
    2.949535826711647e-03    1.603061065917264e+00   -5.743450634195668e-04   -9.208416117748037e-04   -1.038927567771392e-02    6.628907677113577e-02   -6.181298608081486e-02   -7.407891877727333e-03   -4.797848600444216e-07
    3.608444699815139e-03    1.961175434589719e+00   -1.158665345598283e-03   -1.782065448048925e-03   -1.224130326719052e-02    5.635695167269313e-02   -5.015078647905583e-02   -8.975081750368662e-03   -7.871168317581667e-07
    4.336543770362744e-03    2.356894402148990e+00   -2.153181476896328e-03   -3.130372009805975e-03   -1.375356364344868e-02    4.636917044127037e-02   -3.780852241410951e-02   -1.047522919308142e-02   -1.239909908712714e-06
    5.133782478594084e-03    2.790190489565113e+00   -3.726493673579591e-03   -5.032458149248670e-03   -1.468170670862549e-02    3.716094675674200e-02   -2.549103341038161e-02   -1.176887567458374e-02   -1.869510509622252e-06
    6.000105463638716e-03    3.261033608423775e+00   -6.058032093725297e-03   -7.451114422032211e-03   -1.482690224825587e-02    2.957615100741278e-02   -1.396222182967716e-02   -1.271941803883818e-02   -2.701547439578830e-06
    6.935452567361056e-03    3.769391063016017e+00   -9.313730075615274e-03   -1.021167113964636e-02   -1.408934587757844e-02    2.435790658827596e-02   -3.966498577519983e-03   -1.321958077283416e-02   -3.758309249934227e-06
    7.939758838537370e-03    4.315227552608415e+00   -1.361679369945349e-02   -1.300525018607099e-02   -1.249955142386945e-02    2.204667175075904e-02    3.856519572116143e-03   -1.321334361306940e-02   -5.060373449338601e-06
    9.012954537366280e-03    4.898505173894514e+00   -1.901930710829141e-02   -1.543467371831608e-02   -1.021551686064029e-02    2.290323751038052e-02    9.053110646242082e-03   -1.270653435591096e-02   -6.615174714213329e-06
    1.015496514031144e-02    5.519183423626813e+00   -2.548147721231254e-02   -1.709134028704444e-02   -7.487862829851449e-03    2.687180631429945e-02    1.141693725650800e-02   -1.176355658267103e-02   -8.380175729958902e-06
    1.136571134527642e-02    6.177219201429278e+00   -3.286423913220805e-02   -1.763930737504225e-02   -4.606513692913978e-03    3.359095611477594e-02    1.101643947656543e-02   -1.049245475665405e-02   -1.020985216886559e-05
    1.264510907711180e-02    6.872566812790456e+00   -4.093782833434737e-02   -1.688162912159163e-02   -1.846312759852573e-03    4.244995686174206e-02    8.180361171664778e-03   -9.023607574678310e-03   -1.184460770642728e-05
    1.399306949345314e-02    7.605177972236348e+00   -4.940486041248256e-02   -1.479260076015098e-02    5.747248237575516e-04    5.267851004345783e-02    3.443246421353615e-03   -7.487981819692418e-03   -1.299806437213107e-05
    1.540949899089039e-02    8.375001806683503e+00   -5.793295399474214e-02   -1.151223331026390e-02    2.517932039278803e-03    6.345192371861713e-02   -2.537760811080059e-03   -5.999586861908144e-03   -1.350549628202028e-05
    1.689429921146768e-02    9.181984858971585e+00   -6.619014910141337e-02   -7.310212089320155e-03    3.927194575695257e-03    7.399193586381907e-02   -9.076794435021133e-03   -4.644624338629577e-03   -1.340084761075177e-05
    1.844736704951344e-02    1.002607109157555e+01   -7.387664210600312e-02   -2.532661825996716e-03    4.817071210547383e-03    8.364644155184903e-02   -1.554471470672059e-02   -3.477710110923027e-03   -1.279576540099683e-05
    2.006859465880007e-02    1.090720189049688e+01   -8.074821571867659e-02    2.454171199029497e-03    5.252139655034235e-03    9.193809048834542e-02   -2.143180586277238e-02   -2.523966527664308e-03   -1.165371137550704e-05
    2.175786946003322e-02    1.182531606933399e+01   -8.662931066165783e-02    7.312180941274278e-03    5.324087908122479e-03    9.857975004507467e-02   -2.638134051748333e-02   -1.784890396404301e-03   -9.741888265414307e-06
    2.351507414866882e-02    1.278034987353073e+01   -9.141608708458886e-02    1.176503665961746e-02    5.131686444519059e-03    1.034618165208918e-01   -3.019495868195070e-02   -1.245708060755041e-03   -6.798080756178571e-06
    2.534008670305921e-02    1.377223698480380e+01   -9.507146539897567e-02    1.561516766987209e-02    4.766479774830010e-03    1.066199676854072e-01   -3.281523849100434e-02   -8.823651413546149e-04   -2.723618516113050e-06
    2.723278039292598e-02    1.480090852574770e+01   -9.761486133209374e-02    1.874579834972753e-02    4.304745766901093e-03    1.081918429234823e-01   -3.429224751707249e-02   -6.670938349548782e-04    2.372025899590141e-06
    2.919302378816102e-02    1.586629306461805e+01   -9.910932869341930e-02    2.111215465648270e-02    3.804457130173402e-03    1.083727161964397e-01   -3.474421201711363e-02   -5.723480688247061e-04    8.135341387608005e-06
    3.122068076795215e-02    1.696831662029134e+01   -9.964826955298510e-02    2.272619309609842e-02    3.306116300969256e-03    1.073829281780254e-01   -3.432626395562389e-02   -5.731282918718564e-04    1.383235835594472e-05
    3.331561053023624e-02    1.810690266740270e+01   -9.934317597470092e-02    2.363928161848209e-02    2.836159926029044e-03    1.054492832218961e-01   -3.321061776628013e-02   -6.477432217819490e-04    1.867424720810727e-05
    3.547766760147619e-02    1.928197214165958e+01   -9.831353021527207e-02    2.392775339971051e-02    2.410190144039063e-03    1.027909128916278e-01   -3.157072957939728e-02   -7.777170463280332e-04    2.231368703605342e-05
    3.770670184676284e-02    2.049344344533214e+01   -9.667960041008943e-02    2.368194466231065e-02    2.035094292732707e-03    9.960526331580891e-02   -2.956567108091337e-02   -9.476568543125542e-04    2.468763416202185e-05
    4.000255848024048e-02    2.174123245291950e+01   -9.455781107864267e-02    2.299622038490918e-02    1.711132200781968e-03    9.605834365545880e-02   -2.732776953475013e-02   -1.145136571010077e-03    2.525219876723089e-05
    4.236507807585510e-02    2.302525251699132e+01   -9.205744789003406e-02    2.196130521435050e-02    1.434907523026158e-03    9.228479352174031e-02   -2.496072673631728e-02   -1.360089873880139e-03    2.292150664576827e-05
    4.479409657842548e-02    2.434541447420490e+01   -8.927802993505246e-02    2.065972905220596e-02    1.201633795359114e-03    8.839192696773016e-02   -2.254232712886014e-02   -1.584035051553831e-03    1.696780293645940e-05
    4.728944531503487e-02    2.570162665149656e+01   -8.630762972173039e-02    1.916381527608841e-02    1.006293735872003e-03    8.446225510181035e-02   -2.012731709096666e-02   -1.809681018295562e-03    7.098319369272651e-06
    4.985095100674408e-02    2.709379487244760e+01   -8.322236413885337e-02    1.753820636467848e-02    8.440367137530473e-04    8.055560285427336e-02   -1.775289420141532e-02   -2.030896178250775e-03   -6.516229313015872e-06
    5.247843578062394e-02    2.852182246382393e+01   -8.008669634899691e-02    1.584093455941964e-02    7.093984225200529e-04    7.671003656511058e-02   -1.543931817007736e-02   -2.242916285050720e-03   -2.272868697329603e-05
    5.517171718210678e-02    2.998561026228904e+01   -7.695388231881142e-02    1.412056889761760e-02    5.970259984087497e-04    7.295087251296546e-02   -1.319631655277968e-02   -2.442281715006905e-03   -3.944974759238339e-05
    5.793060818765683e-02    3.148505662129033e+01   -7.386628896955487e-02    1.241949669456482e-02    5.020883130557933e-04    6.930636322328744e-02   -1.104209165424954e-02   -2.626529242741268e-03   -5.390315015507728e-05
    6.075491721775639e-02    3.302005741811698e+01   -7.085573184709998e-02    1.077534440654271e-02    4.215120281343706e-04    6.581248439439469e-02   -9.010848755997671e-03   -2.793664079597605e-03   -6.357569442827938e-05
    6.364444815021009e-02    3.459050606113087e+01   -6.794549265665098e-02    9.215197450530831e-03    3.545636258666667e-04    6.249411595494536e-02   -7.128671791436479e-03   -2.942179103834978e-03   -6.810831290962344e-05
    6.659900033376298e-02    3.619629349716784e+01   -6.515328695800456e-02    7.759866098129837e-03    2.990806197557311e-04    5.935333848502271e-02   -5.398861582322420e-03   -3.071464974759359e-03   -6.839836265933388e-05
    6.961836860203485e-02    3.783730821911102e+01   -6.249223280553830e-02    6.425190113866701e-03    2.525154007883641e-04    5.638255128396483e-02   -3.815102520257625e-03   -3.181703087650117e-03   -6.537543952591773e-05
    7.270234328776626e-02    3.951343627363347e+01   -5.997079636914223e-02    5.215067933440405e-03    2.130630385862292e-04    5.357342046705960e-02   -2.365985456268937e-03   -3.273523153905831e-03   -6.170723241909768e-05
    7.585071023737844e-02    4.122456126911140e+01   -5.759261582719526e-02    4.126847686731484e-03    1.795051176250087e-04    5.092525113850317e-02   -1.044936465451408e-03   -3.347349321525640e-03   -5.859902826136883e-05
    7.906325082584409e-02    4.297056438370646e+01   -5.535668925836047e-02    3.158561775549231e-03    1.511781809040296e-04    4.845034867145193e-02    1.361285361742524e-04   -3.403516985231668e-03   -5.695510904935594e-05
    8.233974197186933e-02    4.475132437361696e+01   -5.325817440286283e-02    2.307069246585306e-03    1.267536075398039e-04    4.615982209434498e-02    1.164832475568053e-03   -3.442679821495196e-03   -5.701715732949700e-05
    8.567995615338375e-02    4.656671758149677e+01   -5.128959007110761e-02    1.563949634566116e-03    1.050348986630407e-04    4.404569529908519e-02    2.054001064761229e-03   -3.465718338262925e-03   -5.519083576910376e-05
    8.908366142334079e-02    4.841661794504267e+01   -4.944212221011673e-02    9.182393480076090e-04    8.560683479928758e-05    4.208909161939033e-02    2.828007883575884e-03   -3.473754472544739e-03   -4.742205179888081e-05
    9.255062142582338e-02    5.030089700574776e+01   -4.770735139771883e-02    3.582389846215715e-04    6.956989876099625e-05    4.027232488979769e-02    3.506016687707921e-03   -3.468064823742343e-03   -3.313611308831260e-05
    9.608059541245717e-02    5.221942391782199e+01   -4.607888751532428e-02   -1.233982493272449e-04    5.779156140705725e-05    3.858475041857266e-02    4.093040813477198e-03   -3.450366051410247e-03   -1.633691978436243e-05
    9.967333825912839e-02    5.417206545727817e+01   -4.455100160185573e-02   -5.301835622882277e-04    5.025366573607936e-05    3.702331893924757e-02    4.584635364084446e-03   -3.422461419694813e-03   -5.157753810540455e-07
    1.033286004830050e-01    5.615868603118298e+01   -4.311711362479583e-02   -8.662501373900400e-04    4.599652999953462e-05    3.557952899295143e-02    4.981812574801523e-03   -3.385847811425718e-03    9.822146992331544e-06
    1.070461282598614e-01    5.817914768707291e+01   -4.176944698083324e-02   -1.133922185704334e-03    4.280079101592221e-05    3.424349123531215e-02    5.287850358190053e-03   -3.341742138625981e-03    1.251535660653016e-05
    1.108256634417039e-01    6.023331012253348e+01   -4.049767916314670e-02   -1.335714097755605e-03    3.809552813856350e-05    3.301469365699917e-02    5.499349539946435e-03   -3.290944921478113e-03    9.690385659974574e-06
    1.146669435746969e-01    6.232103069494224e+01   -3.929051378378157e-02   -1.476516631393906e-03    3.196098003373182e-05    3.189571288160378e-02    5.613982273885483e-03   -3.233771460385827e-03    8.397180733344788e-06
    1.185697019173878e-01    6.444216443137381e+01   -3.814024857241070e-02   -1.569061501948247e-03    2.597959070209478e-05    3.086699563010874e-02    5.657277329400802e-03   -3.171009236504110e-03    1.195171235680251e-05
    1.225336674592297e-01    6.659656403866684e+01   -3.704385350347916e-02   -1.624343885914939e-03    2.128599855123665e-05    2.990664995406656e-02    5.656646681179069e-03   -3.104344659847215e-03    2.072990424998276e-05
    1.265585649394005e-01    6.878407991365242e+01   -3.599847570242345e-02   -1.642876250101367e-03    1.694476857352490e-05    2.900690456499443e-02    5.616140425779423e-03   -3.035222769062535e-03    3.386057588509409e-05
    1.306441148659178e-01    7.100456015354244e+01   -3.499975795619933e-02   -1.634424483178504e-03    1.434587413383524e-05    2.817299787909290e-02    5.530809540092964e-03   -2.964290223173446e-03    4.826107711530629e-05
    1.347900335350460e-01    7.325785056647791e+01   -3.404436237291641e-02   -1.616750479967451e-03    1.309317319370392e-05    2.740855905937567e-02    5.406303264709005e-03   -2.892087746817537e-03    5.893039121205451e-05
    1.389960330509979e-01    7.554379468223608e+01   -3.312937568644042e-02   -1.599487130229552e-03    1.254488679709818e-05    2.669699429980686e-02    5.266625138427997e-03   -2.818739339583968e-03    6.604084794594985e-05
    1.432618213459259e-01    7.786223376309594e+01   -3.225321908106491e-02   -1.583424068789302e-03    1.238295547364529e-05    2.601914571415767e-02    5.130266622011245e-03   -2.744411056477361e-03    6.956319826570845e-05
    1.475871022002033e-01    8.021300681486106e+01   -3.141486849011731e-02   -1.560759000928446e-03    1.057809096879989e-05    2.536855254302794e-02    4.997933677912133e-03   -2.669760576241590e-03    7.119739710470703e-05
    1.519715752629947e-01    8.259595059803924e+01   -3.061062421572072e-02   -1.527955516615989e-03    8.684170507784172e-06    2.474359787788026e-02    4.863302521904406e-03   -2.595184697577432e-03    7.218953553317581e-05
    1.564149360731114e-01    8.501089963917768e+01   -2.983677481448195e-02   -1.482332164267042e-03    7.281730239239080e-06    2.414460470615505e-02    4.718539697506102e-03   -2.520681659580713e-03    7.200081473210732e-05
    1.609168760801550e-01    8.745768624235409e+01   -2.909294517940336e-02   -1.421252324475108e-03    5.887306689876666e-06    2.356623271954413e-02    4.566263302304338e-03   -2.446541387481258e-03    7.072721214113281e-05
    1.654770826659420e-01    8.993614050082111e+01   -2.838013826846733e-02   -1.346706452978886e-03    3.805947869080462e-06    2.300401012445602e-02    4.415218399818780e-03   -2.373583740483659e-03    6.977349118132302e-05
    1.700952391662127e-01    9.244609030880510e+01   -2.769804832324836e-02   -1.261463097060141e-03    2.435853492372028e-06    2.246556906176439e-02    4.257184797566267e-03   -2.302532706043713e-03    6.821099855823520e-05
    1.747710248926210e-01    9.498736137345711e+01   -2.704427557008598e-02   -1.172353737144512e-03    1.788070076441429e-06    2.195606337459991e-02    4.087521219122374e-03   -2.233791680994610e-03    6.253503756284157e-05
    1.795041151550028e-01    9.755977722695611e+01   -2.641430957976855e-02   -1.087829919940770e-03    2.002774389466206e-06    2.147369209020719e-02    3.912890918266797e-03   -2.166942980216690e-03    5.338926337082476e-05
    1.842941812839227e-01    1.001631592387629e+02   -2.580343062829937e-02   -1.010665500574438e-03    3.090072662487175e-06    2.102341978805941e-02    3.729052623088874e-03   -2.101639217585702e-03    4.310557252266154e-05
    1.891408906534976e-01    1.027973266280242e+02   -2.520945064953156e-02   -9.380472197505803e-04    4.650422557584675e-06    2.060144644041290e-02    3.536507855845571e-03   -2.038167525218261e-03    3.327437475217484e-05
    1.940439067044936e-01    1.054620964761266e+02   -2.463082868653554e-02   -8.658946688516675e-04    4.284206976760875e-06    2.019598854926426e-02    3.346171286609221e-03   -1.976883968139749e-03    2.660465560278165e-05
    1.990028889676979e-01    1.081572837393985e+02   -2.406430929928874e-02   -7.918707274751811e-04    3.081952038590498e-06    1.980615332014185e-02    3.156128965356866e-03   -1.917200396820528e-03    2.638460759391741e-05
    2.040174930875607e-01    1.108827012619591e+02   -2.350846248265564e-02   -7.189161630368442e-04    2.224779983897708e-06    1.943953992626122e-02    2.956820255737739e-03   -1.858829166595902e-03    3.003548288627663e-05
    2.090873708461073e-01    1.136381597887155e+02   -2.296423532171961e-02   -6.540660156885704e-04    2.027952835133880e-06    1.909951976676066e-02    2.748809634222967e-03   -1.801875350698604e-03    3.393136710918123e-05
    2.142121701871195e-01    1.164234679785042e+02   -2.243412391887476e-02   -6.020390163283695e-04    2.182319252714673e-06    1.877320631034742e-02    2.549347568661826e-03   -1.746906687693883e-03    3.547995075271304e-05
    2.193915352405814e-01    1.192384324173779e+02   -2.191937475711324e-02   -5.585102176715811e-04    1.877101487579442e-06    1.844803862566315e-02    2.370700948426480e-03   -1.694034548482310e-03    3.676624927470714e-05
    2.246251063473925e-01    1.220828576320368e+02   -2.141952145436082e-02   -5.239263942024620e-04    2.616343708749422e-06    1.812028774349467e-02    2.216920536023813e-03   -1.642771454577131e-03    3.914822924108458e-05
    2.299125200843422e-01    1.249565461034021e+02   -2.093540298907705e-02   -5.015938166274140e-04    3.656106341362708e-06    1.777961145585108e-02    2.099083981348704e-03   -1.593215503782137e-03    3.857024161881949e-05
    2.352534092893457e-01    1.278592982803316e+02   -2.046664424450764e-02   -4.840579681062150e-04    4.130802629994156e-06    1.742538384454320e-02    2.008678842339282e-03   -1.545610641209937e-03    3.310191810856054e-05
    2.406474030869410e-01    1.307909125934775e+02   -2.001103450523633e-02   -4.599242361251683e-04    3.525905761939037e-06    1.706935405859136e-02    1.920981816457432e-03   -1.499823419202384e-03    2.272645865161933e-05
    2.460941269140419e-01    1.337511854692823e+02   -1.956709052471396e-02   -4.256911460723433e-04    2.228670687899735e-06    1.672029463053414e-02    1.824912891842639e-03   -1.455499675006492e-03    1.015419728486494e-05
    2.515932025459485e-01    1.367399113441167e+02   -1.913438743478109e-02   -3.844412834646045e-04    7.824441359804668e-07    1.638534390941127e-02    1.719560276081068e-03   -1.412687644266129e-03   -4.544443512493647e-07
    2.571442481226113e-01    1.397568826785524e+02   -1.871143613026616e-02   -3.437602722988059e-04    1.716773927898226e-07    1.606866800088387e-02    1.610505840138724e-03   -1.371363837554311e-03   -4.487046595270461e-06
    2.627468781751475e-01    1.428018899717752e+02   -1.829822617119042e-02   -3.156809144763911e-04    1.108424477510822e-06    1.576642153720864e-02    1.510295972460853e-03   -1.331447731938107e-03   -4.633419581696191e-06
    2.684007036526089e-01    1.458747217761320e+02   -1.789748316192496e-02   -2.998536586353010e-04    2.043633689017422e-06    1.547234717440095e-02    1.424188298496368e-03   -1.293128233518942e-03   -5.629480454982707e-06
    2.741053319489973e-01    1.489751647118144e+02   -1.751048851460234e-02   -2.839287806280346e-04    2.223671816785233e-06    1.518511588483213e-02    1.344259104969246e-03   -1.256548523526976e-03   -6.270110085236126e-06
    2.798603669305277e-01    1.521030034816756e+02   -1.713589451509537e-02   -2.591517788037151e-04    1.642783185020805e-06    1.490629137127912e-02    1.261287052575951e-03   -1.221410164712397e-03   -4.414922146604629e-06
    2.856654089631360e-01    1.552580208861810e+02   -1.677187471658018e-02   -2.291593947189451e-04    1.609057330270352e-06    1.463262843430420e-02    1.177407263979693e-03   -1.187500749279251e-03   -1.888606405711472e-06
    2.915200549402298e-01    1.584399978384907e+02   -1.641777706541681e-02   -2.038592043501264e-04    1.859989672860233e-06    1.435481463973590e-02    1.108226576227224e-03   -1.154885534568534e-03   -1.849529562422290e-06
