% Filename : LM_Channel_0550_RSTE_uu_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_0550_RSTE_uu_prof.dat
% 
% Total number of data points  : 192
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 1536 
%  Grid (wall-normal)      ny = 384 
%  Grid (spanwise)         nz = 1024 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.43496e-02 
%  Re_tau              Re_tau =  543.496 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=u, u_j=u)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% ** Analytic values of Pressure_Transport are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    6.870926239402947e-15    8.042435610753809e-04    1.452115438361108e-21    0.000000000000000e+00    8.042435827170996e-04    1.137372166827044e-03
    4.960055044689327e-06    2.695770315769523e-03    1.193943693339836e-13    3.946477122066554e-13    8.041129114689586e-04    7.318554941588664e-08    0.000000000000000e+00    8.041564495474083e-04    1.137218173920864e-03
    2.479993079318454e-05    1.347866438236128e-02    1.493817857770700e-11    4.941302544172944e-11    8.035989108690332e-04    3.630888157728667e-07    0.000000000000000e+00    8.038133572556427e-04    1.136612183062444e-03
    6.943835963846290e-05    3.773947405876450e-02    3.286174254925303e-10    1.086729697895933e-09    8.024902111400338e-04    9.988987637635646e-07    0.000000000000000e+00    8.030718546692073e-04    1.135304338288833e-03
    1.487923519430945e-04    8.086805528724719e-02    3.245653434622136e-09    1.072865522372009e-08    8.006659651053292e-04    2.073829297469219e-06    0.000000000000000e+00    8.018501461484440e-04    1.133152216363681e-03
    2.727765073938793e-04    1.482529538173228e-01    2.011608669112618e-08    6.644854930472184e-08    7.981318625113233e-04    3.615569033171646e-06    0.000000000000000e+00    8.001604469227951e-04    1.130170026117744e-03
    4.513023265247940e-04    2.452810310211923e-01    9.185399027515481e-08    3.030656524225420e-07    7.950004705431892e-04    5.554396321195960e-06    0.000000000000000e+00    7.981219454442120e-04    1.126523563698507e-03
    6.942775224545450e-04    3.773370898258246e-01    3.379789292032235e-07    1.112718547428074e-06    7.913407048558300e-04    7.699533773749766e-06    0.000000000000000e+00    7.959263020857832e-04    1.122398959686941e-03
    1.006645277842999e-03    5.471077304725138e-01    1.043014937607221e-06    3.419049617827554e-06    7.868385814128310e-04    9.716669233026367e-06    0.000000000000000e+00    7.937415616055129e-04    1.117697549098658e-03
    1.388383901632650e-03    7.545811639572240e-01    2.772058695401032e-06    9.010899666674990e-06    7.801189983341852e-04    9.980797038844443e-06    0.000000000000000e+00    7.914310052652146e-04    1.111367259095203e-03
    1.839466885598995e-03    9.997429831646912e-01    6.523134834872285e-06    2.088587339544644e-05    7.679966837020528e-04    1.136397358962897e-05    0.000000000000000e+00    7.882257967946906e-04    1.100784594642061e-03
    2.359862906192278e-03    1.282576163869408e+00    1.388922265054127e-05    4.337769140175407e-05    7.450111216042621e-04    1.257413038676526e-05    0.000000000000000e+00    7.824818693196899e-04    1.081458316580090e-03
    2.949535826711647e-03    1.603061065917264e+00    2.718262926509074e-05    8.177143305733983e-05    7.035580802800113e-04    1.919146297360770e-05    0.000000000000000e+00    7.715734305800143e-04    1.047909016066466e-03
    3.608444699815139e-03    1.961175434589719e+00    4.944050505154886e-05    1.411595776394814e-04    6.351566860122384e-04    2.338630506275914e-05    0.000000000000000e+00    7.521284464944214e-04    9.960113076545659e-04
    4.336543770362744e-03    2.356894402148990e+00    8.420867303834380e-05    2.245356831616848e-04    5.335524247735932e-04    2.869109630433716e-05    0.000000000000000e+00    7.208398160947447e-04    9.287727295114743e-04
    5.133782478594084e-03    2.790190489565113e+00    1.350176015994599e-04    3.304905487369782e-04    4.031775170393486e-04    3.873862025021232e-05    0.000000000000000e+00    6.759181810370755e-04    8.650849287483354e-04
    6.000105463638716e-03    3.261033608423775e+00    2.045459362004719e-04    4.513204206477778e-04    2.885814069513395e-04    5.092506613578359e-05    0.000000000000000e+00    6.187402551644193e-04    8.451279526022637e-04
    6.935452567361056e-03    3.769391063016017e+00    2.936149837594243e-04    5.726853248881234e-04    2.726294396493209e-04    6.454077540500709e-05    0.000000000000000e+00    5.545394142361185e-04    8.945303376772541e-04
    7.939758838537370e-03    4.315227552608415e+00    4.003205779481037e-04    6.757983260005911e-04    3.555140462857875e-04    6.863404722724086e-05    0.000000000000000e+00    4.910093310769099e-04    9.945606946304402e-04
    9.012954537366280e-03    4.898505173894514e+00    5.196820719108346e-04    7.424132513024090e-04    4.549033832118671e-04    8.365091227756786e-05    0.000000000000000e+00    4.352851790313823e-04    1.106641153148484e-03
    1.015496514031144e-02    5.519183423626813e+00    6.440675878293133e-04    7.612608545912123e-04    5.181608074834949e-04    9.857039780355400e-05    0.000000000000000e+00    3.915813084969820e-04    1.194103769914709e-03
    1.136571134527642e-02    6.177219201429278e+00    7.643442905512412e-04    7.319684448686057e-04    5.335007778295318e-04    1.128066852871424e-04    0.000000000000000e+00    3.608863150106284e-04    1.244020642647775e-03
    1.264510907711180e-02    6.872566812790456e+00    8.713829411986402e-04    6.627588298677945e-04    5.093374344112597e-04    1.258886275175873e-04    0.000000000000000e+00    3.414605374263790e-04    1.261120677821968e-03
    1.399306949345314e-02    7.605177972236348e+00    9.574504877606949e-04    6.751851876724373e-04    4.587434466061884e-04    1.374565047939797e-04    0.000000000000000e+00    3.296449977984664e-04    1.307896073567510e-03
    1.540949899089039e-02    8.375001806683503e+00    1.017198257891675e-03    6.079097487039629e-04    3.925315255201308e-04    1.472455765960794e-04    0.000000000000000e+00    3.215469299828063e-04    1.297459535000153e-03
    1.689429921146768e-02    9.181984858971585e+00    1.048197381850160e-03    5.454161254186602e-04    3.214466733073527e-04    1.550987149800692e-04    0.000000000000000e+00    3.145412229412329e-04    1.273780301811279e-03
    1.844736704951344e-02    1.002607109157555e+01    1.051065827405042e-03    5.079394814925792e-04    2.594579786274305e-04    1.610201624842693e-04    0.000000000000000e+00    3.075186914825317e-04    1.245213062655791e-03
    2.006859465880007e-02    1.090720189049688e+01    1.029159233959397e-03    4.242313270306776e-04    2.152240706859216e-04    1.652086987220890e-04    0.000000000000000e+00    3.001336452801639e-04    1.184413976379596e-03
    2.175786946003322e-02    1.182531606933399e+01    9.877585310685750e-04    4.434731445174543e-04    1.851031845124111e-04    1.679816993792913e-04    0.000000000000000e+00    2.920846420738381e-04    1.148969026556130e-03
    2.351507414866882e-02    1.278034987353073e+01    9.328894885927494e-04    4.517437829962399e-04    1.852773311709590e-04    1.695921508775045e-04    0.000000000000000e+00    2.829993282370407e-04    1.103418800941104e-03
    2.534008670305921e-02    1.377223698480380e+01    8.702026025768504e-04    4.475238718205913e-04    1.728172155645982e-04    1.700931363290891e-04    0.000000000000000e+00    2.727332116702258e-04    1.044371129029590e-03
    2.723278039292598e-02    1.480090852574770e+01    8.043020960474300e-04    4.336054471562989e-04    1.554935664725073e-04    1.694031861787435e-04    0.000000000000000e+00    2.615558906967205e-04    9.778561848093554e-04
    2.919302378816102e-02    1.586629306461805e+01    7.385479214651296e-04    4.119189953556399e-04    1.338382305582838e-04    1.675097283336944e-04    0.000000000000000e+00    2.499280914256196e-04    9.075056600177854e-04
    3.122068076795215e-02    1.696831662029134e+01    6.751541490699034e-04    3.833571324806983e-04    1.101641685584054e-04    1.646445872243294e-04    0.000000000000000e+00    2.381836442247691e-04    8.359253845545994e-04
    3.331561053023624e-02    1.810690266740270e+01    6.154621870180333e-04    3.493311977811208e-04    8.227896583407781e-05    1.613377981891360e-04    0.000000000000000e+00    2.266297099010190e-04    7.648442509068606e-04
    3.547766760147619e-02    1.928197214165958e+01    5.602362080953059e-04    3.121365041141895e-04    7.572128913890070e-05    1.582593887127624e-04    0.000000000000000e+00    2.155765769098022e-04    6.989612394964233e-04
    3.770670184676284e-02    2.049344344533214e+01    5.098308569899397e-04    2.748317320922064e-04    7.124041083947240e-05    1.559489331648117e-04    0.000000000000000e+00    2.051033808898272e-04    6.379048882460112e-04
    4.000255848024048e-02    2.174123245291950e+01    4.642732163275287e-04    2.166620772115547e-04    6.863003390504479e-05    1.546849645987280e-04    0.000000000000000e+00    1.947943554078439e-04    5.736500987764306e-04
    4.236507807585510e-02    2.302525251699132e+01    4.233448676551770e-04    2.028094188846520e-04    6.500633238977527e-05    1.544856948589554e-04    0.000000000000000e+00    1.841781317923026e-04    5.313810071461311e-04
    4.479409657842548e-02    2.434541447420490e+01    3.866931801472636e-04    1.893988175757761e-04    5.044512502882485e-05    1.551371854320286e-04    0.000000000000000e+00    1.734981974499896e-04    4.920542745804036e-04
    4.728944531503487e-02    2.570162665149656e+01    3.539608030086764e-04    1.770749520290423e-04    4.587304138108021e-05    1.562960134236930e-04    0.000000000000000e+00    1.632995139029403e-04    4.580865635240361e-04
    4.985095100674408e-02    2.709379487244760e+01    3.248451432080037e-04    1.659182141363647e-04    4.113905689319863e-05    1.576074163489701e-04    0.000000000000000e+00    1.537385332404413e-04    4.280435458469275e-04
    5.247843578062394e-02    2.852182246382393e+01    2.990523464175031e-04    1.559985383630900e-04    3.690061731547923e-05    1.601496381355399e-04    0.000000000000000e+00    1.445395762475395e-04    4.020809633945145e-04
