% Filename : LM_Channel_0550_RSTE_k_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_0550_RSTE_k_prof.dat
% 
% Total number of data points  : 192
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 1536 
%  Grid (wall-normal)      ny = 384 
%  Grid (spanwise)         nz = 1024 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.43496e-02 
%  Re_tau              Re_tau =  543.496 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (Half of sum of i=j=1, i=j=2 and i=j=3)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% ** Analytic values of Pressure_Strain are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    3.816580855357310e-15    4.585058896788153e-04    0.000000000000000e+00    1.495236454236299e-16    4.585058921271496e-04    6.484252493429564e-04
    4.960055044689327e-06    2.695770315769523e-03    5.969718481770454e-14    1.984232527714113e-13    4.582182211120801e-04    0.000000000000000e+00    1.946568555510625e-07    4.583140537662464e-04    6.480862697139515e-04
    2.479993079318454e-05    1.347866438236128e-02    7.469089307707747e-12    2.484321173760804e-11    4.570797287309778e-04    0.000000000000000e+00    9.687197722662177e-07    4.575537659377258e-04    6.467456054713831e-04
    6.943835963846290e-05    3.773947405876450e-02    1.643087131608820e-10    5.463223102374039e-10    4.545866171642261e-04    0.000000000000000e+00    2.683903632765212e-06    4.558830071716971e-04    6.438151237969185e-04
    1.487923519430945e-04    8.086805528724719e-02    1.622826721402318e-09    5.392698245330262e-09    4.503728376034545e-04    0.000000000000000e+00    5.644235024861177e-06    4.530413670629282e-04    6.388810996687923e-04
    2.727765073938793e-04    1.482529538173228e-01    1.005804337086226e-08    3.339240756347471e-08    4.442943446316573e-04    0.000000000000000e+00    1.004870817211434e-05    4.489027141319525e-04    6.318128128991689e-04
    4.513023265247940e-04    2.452810310211923e-01    4.592699525250409e-08    1.522532048523816e-07    4.364872123658625e-04    0.000000000000000e+00    1.593917103296411e-05    4.435161567193207e-04    6.228373300260820e-04
    6.942775224545450e-04    3.773370898258246e-01    1.689894650201087e-07    5.587908021577884e-07    4.273426732676842e-04    0.000000000000000e+00    2.315587339337440e-05    4.371138476358578e-04    6.125156415417566e-04
    1.006645277842999e-03    5.471077304725138e-01    5.215074700717004e-07    1.716235083588861e-06    4.174357520686132e-04    0.000000000000000e+00    3.119925617526166e-05    4.301518298287569e-04    6.016704478203497e-04
    1.388383901632650e-03    7.545811639572240e-01    1.386029350977906e-06    4.520976216256167e-06    4.069360804059526e-04    0.000000000000000e+00    3.936228991217484e-05    4.230581844848238e-04    5.907413013202041e-04
    1.839466885598995e-03    9.997429831646912e-01    3.261567424863104e-06    1.047389561446530e-05    3.948860733925631e-04    0.000000000000000e+00    4.698650973212826e-05    4.158815312261416e-04    5.790984877033497e-04
    2.359862906192278e-03    1.282576163869408e+00    6.944611340383862e-06    2.174335775484868e-05    3.788695520491113e-04    0.000000000000000e+00    5.353407452299804e-05    4.081263926893038e-04    5.648333147802085e-04
    2.949535826711647e-03    1.603061065917264e+00    1.359131466072257e-05    4.097229267164098e-05    3.544598854057143e-04    0.000000000000000e+00    5.863362735020478e-05    3.986756082379993e-04    5.448310603895500e-04
    3.608444699815139e-03    1.961175434589719e+00    2.472025257472639e-05    7.070618139285920e-05    3.190689326676592e-04    0.000000000000000e+00    6.209279400889317e-05    3.859052058349689e-04    5.180743425588847e-04
