% Filename : LM_Channel_0550_vp_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_0550_vp_prof.dat
% 
% Total number of data points  : 192
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 1536 
%  Grid (wall-normal)      ny = 384 
%  Grid (spanwise)         nz = 1024 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.43496e-02 
%  Re_tau              Re_tau =  543.496 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      u'p'    : Covariance of u and p 
%      v'p'    : Covariance of v and p 
%      w'p'    : Covariance of w and p 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                    u'p'                     v'p'                     w'p'           
%----------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    6.324587260057564e-20    0.000000000000000e+00    1.373922079231075e-20
    4.960055044689327e-06    2.695770315769523e-03    1.684880985789296e-06    2.642325172607047e-10    9.760930395614178e-07
    2.479993079318454e-05    1.347866438236128e-02    8.423918355474920e-06    6.585048639027883e-09    4.880272187836070e-06
    6.943835963846290e-05    3.773947405876450e-02    2.358395633812086e-05    5.126364096027931e-08    1.366336172765661e-05
    1.487923519430945e-04    8.086805528724719e-02    5.052452728330717e-05    2.324664151354446e-07    2.927109923805247e-05
    2.727765073938793e-04    1.482529538173228e-01    9.258558262469200e-05    7.662574053934735e-07    5.363073158569499e-05
    4.513023265247940e-04    2.452810310211923e-01    1.530569157514229e-04    2.039790373993187e-06    8.861524078792709e-05
    6.942775224545450e-04    3.773370898258246e-01    2.351118421758533e-04    4.648560677667576e-06    1.359685135921598e-04
    1.006645277842999e-03    5.471077304725138e-01    3.400327319128424e-04    9.312846797702915e-06    1.962287155269433e-04
    1.388383901632650e-03    7.545811639572240e-01    4.671404889893029e-04    1.671273289611992e-05    2.686508088088900e-04
    1.839466885598995e-03    9.997429831646912e-01    6.154229134528486e-04    2.741142567022105e-05    3.521329367094640e-04
    2.359862906192278e-03    1.282576163869408e+00    7.835104080566893e-04    4.177488159949332e-05    4.452256914830281e-04
    2.949535826711647e-03    1.603061065917264e+00    9.696716757184696e-04    5.992698709902192e-05    5.461982654186071e-04
    3.608444699815139e-03    1.961175434589719e+00    9.760374989549184e-04    8.174307716375274e-05    6.531409429045691e-04
    4.336543770362744e-03    2.356894402148990e+00    1.149785333855232e-03    1.068754207016476e-04    7.640715579572506e-04
    5.133782478594084e-03    2.790190489565113e+00    1.328938060169461e-03    1.347979114294468e-04    8.770191031764321e-04
    6.000105463638716e-03    3.261033608423775e+00    1.509633157945261e-03    1.648555749295406e-04    9.900812786874775e-04
    6.935452567361056e-03    3.769391063016017e+00    1.687530270843126e-03    1.963076402870366e-04    1.101483485080117e-03
