0.00383786	-0.00534936	1.96235E-16	0.00383786	-8.56937E-14	0.00383786
0.00390398	-0.00180352	1.10952E-15	0.00390398	-3.68255E-15	0.00390398
0.00377577	-0.00170188	2.62043E-15	0.00377577	3.88318E-15	0.00377577
0.00368475	-0.00166265	4.54347E-15	0.00368475	8.99174E-15	0.00368475
0.00361234	-0.00163451	6.69557E-15	0.00361234	1.5058E-14	0.00361234
0.00354955	-0.00161069	8.93802E-15	0.00354955	2.2819E-14	0.00354955
0.00349226	-0.00158877	1.11691E-14	0.00349226	3.20687E-14	0.00349226
0.00343839	-0.00156789	1.33163E-14	0.00343839	4.23603E-14	0.00343839
0.00338679	-0.00154747	7.22039E-10	0.00338679	5.29149E-14	0.00338679
0.00333681	-0.00152725	1.71675E-14	0.00333681	6.30439E-14	0.00333681
0.00328805	-0.00150727	1.88116E-14	0.00328805	7.20357E-14	0.00328805
0.00324023	-0.00148738	2.02451E-14	0.00324023	7.95149E-14	0.00324023
0.00319315	-0.00146753	2.14598E-14	0.00319315	8.47701E-14	0.00319315
0.00314671	-0.00144765	2.24529E-14	0.00314671	8.75455E-14	0.00314671
0.00310079	-0.00142788	2.3225E-14	0.00310079	8.74957E-14	0.00310079
0.00305533	-0.00140808	2.37802E-14	0.00305533	8.44724E-14	0.00305533
0.00301027	-0.00138809	1.21957E-09	0.00301027	7.84258E-14	0.00301027
0.00296557	-0.00136823	2.42672E-14	0.00296557	6.96481E-14	0.00296557
0.00292121	-0.00134851	2.42165E-14	0.00292121	5.76213E-14	0.00292121
0.00287715	-0.00132859	2.39836E-14	0.00287715	4.29262E-14	0.00287715
0.00283336	-0.00130854	2.35796E-14	0.00283336	2.5613E-14	0.00283336
0.00278985	-0.00128853	2.30164E-14	0.00278985	5.96265E-15	0.00278985
0.00274659	-0.00126864	2.23065E-14	0.00274659	-1.57859E-14	0.00274659
0.00270357	-0.00124859	2.14622E-14	0.00270357	-3.93547E-14	0.00270357
0.0026608	-0.00122895	2.04963E-14	0.0026608	-6.43767E-14	0.0026608
0.00261825	-0.00120833	1.94212E-14	0.00261825	-9.05566E-14	0.00261825
0.00257594	-0.00118777	1.82496E-14	0.00257594	-1.17586E-13	0.00257594
0.00253385	-0.00116898	1.69935E-14	0.00253385	-1.45126E-13	0.00253385
0.00249201	-0.00114753	1.56652E-14	0.002492	-1.72843E-13	0.002492
0.00245038	-0.0011277	1.4276E-14	0.00245038	-2.00468E-13	0.00245038
0.00240899	-0.00110843	1.28386E-14	0.00240899	-2.27659E-13	0.00240899
0.00236785	-0.00108714	1.13616E-14	0.00236785	-2.54195E-13	0.00236785
0.00232695	-0.00106683	9.85667E-15	0.00232695	-2.79804E-13	0.00232695
0.00228631	-0.00104629	8.33297E-15	0.00228631	-3.04199E-13	0.00228631
0.00224593	-0.00102564	6.80124E-15	0.00224593	-3.27357E-13	0.00224593
0.00220582	-0.00100506	5.2667E-15	0.00220582	-3.48958E-13	0.00220582
0.002166	-0.000984684	3.74069E-15	0.002166	-3.68634E-13	0.002166
0.00212647	-0.000964629	2.22905E-15	0.00212647	-3.86624E-13	0.00212647
0.00208726	-0.000945029	7.3947E-16	0.00208726	-4.02789E-13	0.00208726
0.00204837	-0.000922914	-7.2407E-16	0.00204837	-4.16641E-13	0.00204837
0.00200983	-0.000902976	-2.15527E-15	0.00200983	-4.28867E-13	0.00200983
0.00197164	-0.000883783	-3.54963E-15	0.00197164	-4.38603E-13	0.00197164
0.00193383	-0.00086073	-4.90331E-15	0.00193383	-4.46218E-13	0.00193383
0.00189642	-0.000840121	-6.21194E-15	0.00189642	-4.52054E-13	0.00189642
0.00185942	-0.000820486	-7.47562E-15	0.00185942	-4.55503E-13	0.00185942
0.00182287	-0.000800316	-8.68964E-15	0.00182287	-4.57144E-13	0.00182287
0.00178677	-0.000779644	-9.85321E-15	0.00178677	-4.56576E-13	0.00178677
0.00175115	-0.00075853	-1.09654E-14	0.00175115	-4.54076E-13	0.00175115
0.00171605	-0.000737021	-1.20259E-14	0.00171605	-4.49877E-13	0.00171605
0.00168148	-0.000716757	-1.30334E-14	0.00168148	-4.44003E-13	0.00168148
0.00164747	-0.000696191	-1.39923E-14	0.00164747	-4.36516E-13	0.00164747
0.00161405	-0.000675348	-1.48978E-14	0.00161405	-4.27499E-13	0.00161405
0.00158125	-0.000655895	-1.57547E-14	0.00158125	-4.17248E-13	0.00158125
0.00154909	-0.000634598	-1.65632E-14	0.00154909	-4.05639E-13	0.00154909
0.00151761	-0.000613116	-1.73253E-14	0.00151761	-3.92941E-13	0.00151761
0.00148683	-0.000591473	-1.80427E-14	0.00148683	-3.79463E-13	0.00148683
0.00145677	-0.000571322	-1.87182E-14	0.00145677	-3.6512E-13	0.00145677
0.00142749	-0.000552707	-1.93515E-14	0.00142749	-3.49994E-13	0.00142749
0.00139899	-0.000530696	-1.99484E-14	0.00139899	-3.34199E-13	0.00139899
0.00137131	-0.000510246	-2.05074E-14	0.00137131	-3.18223E-13	0.00137131
0.00134448	-0.000491362	-2.10343E-14	0.00134448	-3.01749E-13	0.00134448
0.00131853	-0.000469103	-2.1528E-14	0.00131853	-2.8532E-13	0.00131853
0.00129349	-0.000448427	-2.19931E-14	0.00129349	-2.68583E-13	0.00129349
0.00126937	-0.000427687	-2.24308E-14	0.00126937	-2.52039E-13	0.00126937
0.00124621	-0.000408547	-2.28439E-14	0.00124621	-2.35371E-13	0.00124621
0.00122403	-0.000387676	-2.32322E-14	0.00122403	-2.19063E-13	0.00122403
0.00120286	-0.000366737	-2.35985E-14	0.00120286	-2.02974E-13	0.00120286
0.00118271	-0.0003474	-2.39437E-14	0.00118271	-1.87167E-13	0.00118271
0.00116359	-0.000326308	-2.42681E-14	0.00116359	-1.71935E-13	0.00116359
0.00114553	-0.000306818	-2.45749E-14	0.00114555	-1.5707E-13	0.00114555
0.00112857	-0.000287243	-2.48625E-14	0.00112857	-1.42638E-13	0.00112857
0.00111269	-0.00026758	-2.51348E-14	0.00111269	-1.28708E-13	0.00111269
0.00109792	-0.000247824	-2.53889E-14	0.00109792	-1.1523E-13	0.00109792
0.00108425	-0.000226263	-2.56266E-14	0.00108425	-1.02483E-13	0.00108425
0.00107171	-0.0002063	-2.58452E-14	0.00107171	-9.02631E-14	0.00107171
0.0010603	-0.00018794	-2.60483E-14	0.0010603	-7.83576E-14	0.0010603
0.00105003	-0.000166061	-2.6232E-14	0.00105003	-6.7161E-14	0.00105003
0.00104089	-0.00014579	-2.63995E-14	0.00104089	-5.63616E-14	0.00104089
0.0010329	-0.000128858	-2.65462E-14	0.0010329	-4.60122E-14	0.0010329
0.00102606	-0.000108407	-2.66762E-14	0.00102606	-3.60428E-14	0.00102606
0.00102037	-8.78744E-05	-2.67846E-14	0.00102037	-2.64635E-14	0.00102037
